date,bronze_survival_rate_lag1,raw_ingestion_duration_sec_lag1,bronze_duration_mean_lag1,bronze_duration_std_lag1,bronze_duration_mean,bronze_start_after_end_rows_lag1,silver_vehicle_info_join_miss_rate,raw_ingestion_duration_sec,raw_avg_speed_std,bronze_duration_std,bronze_duplicate_rows_removed_lag1,bronze_duplicate_rows_removed,silver_ingestion_duration_sec_lag1,silver_ingestion_duration_sec,bronze_survival_rate,raw_temporal_coverage_hours,raw_temporal_coverage_hours_lag1,silver_ml_imputed_fuel_std_lag1,p95_idling_per_100km,p50_idling_per_100km,mean_idling_per_100km,silver_ml_imputed_fuel_std
2025-12-23,-1.010357986979681,-0.27109808328005797,0.2967721461816385,0.5486609178642929,-0.6982797567828147,0.9811450696527535,-0.45028491044750824,-0.2985933499865699,0.4720373562402617,-0.6038068453768225,-0.16178059359933364,-0.158204472837407,-0.5540892968955535,-0.5533959053857808,-1.5221274183004607,-0.5015103401844202,-0.6182849326553386,0.39708744300086846,-0.17702385462267792,-0.17702385462267792,-0.17702385462267792,0.21348067540840457
2025-12-24,-1.5221274183004607,-0.2985933499865699,-0.6982797567828147,-0.6038068453768225,1.0659689444956584,0.5553651337657095,-1.6153943924266152,-0.3160334510870733,-1.1519574485657982,1.4520184536339857,-0.158204472837407,-0.48720758293465816,-0.5533959053857808,-0.6311637974742229,-0.8609976577774296,1.5979752730706265,-0.5015103401844202,0.21348067540840457,1.1299912492395288,1.1299912492395288,1.1299912492395288,-2.8997281153202357
2025-12-25,-0.8609976577774296,-0.3160334510870733,1.0659689444956584,1.4520184536339857,4.609952194983329,-0.7219746738954224,-0.5489033880203672,-0.3715296887311386,-0.9033040928730088,3.8952035809687158,-0.48720758293465816,-1.1595182861768671,-0.6311637974742229,-0.691633742681146,0.43963642239980616,-0.5110983821859867,1.5979752730706265,-2.8997281153202357,1.5093422704776942,1.5093422704776942,1.5093422704776942,-0.5825163644230004
2025-12-26,0.43963642239980616,-0.3715296887311386,4.609952194983329,3.8952035809687158,-1.1618859855357322,-0.7219746738954224,0.5297967350492414,-0.27050524705037277,-1.2374239964555158,-1.0540011181462121,-1.1595182861768671,-0.7196554324598899,-0.691633742681146,-0.3305759054446351,-3.9221905215314776,-0.5092140271113399,-0.5110983821859867,-0.5825163644230004,1.2803044755575868,1.2803044755575868,1.2803044755575868,-0.2965779955896351
2025-12-27,-3.9221905215314776,-0.27050524705037277,-1.1618859855357322,-1.0540011181462121,0.6300314093410614,3.9616046208620617,-1.155693673695895,-0.2560412729493254,-0.017020270144095406,0.971894911906391,-0.7196554324598899,-0.6159479303640173,-0.3305759054446351,-0.27857774940852925,1.2271660936825508,2.567623751956881,-0.5092140271113399,-0.2965779955896351,2.099435644050943,2.099435644050943,2.099435644050943,-0.038416318324954325
2025-12-28,1.2271660936825508,-0.2560412729493254,0.6300314093410614,0.971894911906391,-1.3341540176444269,-0.2961947380083784,-2.0748406593695288,-0.296611896870058,-1.290444863816115,-1.8111518670691729,-0.6159479303640173,-0.8913092290323689,-0.27857774940852925,-0.36859291710041625,-0.18561760016821768,-1.3558621521481573,2.567623751956881,-0.038416318324954325,0.29704336517292684,0.29704336517292684,0.29704336517292684,0.6572791951315035
2025-12-29,-0.18561760016821768,-0.296611896870058,-1.3341540176444269,-1.8111518670691729,-0.1082299425090093,-1.1477546097824665,-0.035976549711062296,-0.13639147321654763,-1.3415030036610438,0.05841411309057411,-0.8913092290323689,-0.17966119740896686,-0.36859291710041625,-0.0348791695867063,0.578094648722014,3.0294939602107385,-1.3558621521481573,0.6572791951315035,0.8009860617273424,0.8009860617273424,0.8009860617273424,0.25646431189669816
2025-12-30,0.578094648722014,-0.13639147321654763,-0.1082299425090093,0.05841411309057411,-0.10494056073566348,-0.7219746738954224,-0.07138868200507657,-0.1316354040259124,-1.0928257622116397,0.12614015986464458,-0.17966119740896686,0.1386135504025044,-0.0348791695867063,-0.02162417692176494,-0.703580761001067,0.624539609965264,3.0294939602107385,0.25646431189669816,0.6557096656910747,0.6557096656910747,0.6557096656910747,0.25275318651403317
2025-12-31,-0.703580761001067,-0.1316354040259124,-0.10494056073566348,0.12614015986464458,0.1305532098415301,0.12958519787866557,-1.3029334516598607,0.23393037616242637,-0.7717063595187041,0.49814668392423406,0.1386135504025044,5.531403659387883,-0.02162417692176494,4.393380099987207,-0.7156401202757238,-0.465061001322616,0.624539609965264,0.25275318651403317,2.225251982613242,2.225251982613242,2.225251982613242,-2.8870535236391235
2026-01-01,-0.7156401202757238,0.23393037616242637,0.1305532098415301,0.49814668392423406,2.6369698320859043,-1.1477546097824665,1.3395708895695715,-0.35694036629584763,-0.7284773419770872,2.397316534541174,5.531403659387883,-0.8877331082704422,4.393380099987207,-0.6846137971487353,1.2305083407897295,-0.5441300182152989,-0.465061001322616,-2.8870535236391235,1.2749063586975784,1.2749063586975784,1.2749063586975784,-0.024531920369800463
2026-01-02,1.2305083407897295,-0.35694036629584763,2.6369698320859043,2.397316534541174,1.7554100870641243,-0.7219746738954224,0.49979665953649965,-0.3223175088891185,-0.8487532554792248,1.9505652648891045,-0.8877331082704422,-0.36561947702915226,-0.6846137971487353,-0.42580197384128404,-0.1305045305694226,0.5012990932159781,-0.5441300182152989,-0.024531920369800463,1.4905222253887906,1.4905222253887906,1.4905222253887906,-0.07447939913271939
2026-01-03,-0.1305045305694226,-0.3223175088891185,1.7554100870641243,1.9505652648891045,-0.30536543053348747,-0.2961947380083784,-0.569629140873416,-0.25084760126621675,-1.1257592805288799,-0.15848223638655617,-0.36561947702915226,-0.10098654064658069,-0.42580197384128404,-0.31103571543767206,1.500711500982036,-0.6682572902943996,0.5012990932159781,-0.07447939913271939,2.0626905556583295,2.0626905556583295,2.0626905556583295,0.005515082948072634
2026-01-04,1.500711500982036,-0.25084760126621675,-0.30536543053348747,-0.15848223638655617,-0.3977408025283371,-1.1477546097824665,1.8550506137347826,-0.3185283368808583,-1.0166209845761816,-0.6289808242819405,-0.10098654064658069,-0.9771361273186082,-0.31103571543767206,-0.38265369587528064,1.4187139954916326,-0.5459774251522519,-0.6682572902943996,0.005515082948072634,0.6238782743515489,0.6238782743515489,0.6238782743515489,0.7223834808436139
2026-01-05,1.4187139954916326,-0.3185283368808583,-0.3977408025283371,-0.6289808242819405,-0.29978095561296253,-1.1477546097824665,0.9113584350187106,-0.04775093172929157,0.4737134328970619,-0.3539542511167622,-0.9771361273186082,0.03848216906855839,-0.38265369587528064,0.0025855247078723598,-0.17304779153054958,-0.5444625514642214,-0.5459774251522519,0.7223834808436139,1.8697897192385036,1.8697897192385036,1.8697897192385036,0.06176285160985203
2026-01-06,-0.17304779153054958,-0.04775093172929157,-0.29978095561296253,-0.3539542511167622,-0.6457391104979477,-1.1477546097824665,0.7416088781014052,-0.10015050354315894,0.6549864769203462,-0.8813798513441755,0.03848216906855839,-0.15462835207548034,0.0025855247078723598,-0.034031501319184906,0.6632665346113322,-0.5613478508645261,-0.5444625514642214,0.06176285160985203,0.7300531237071022,0.7300531237071022,0.7300531237071022,0.3866082317357669
2026-01-07,0.6632665346113322,-0.10015050354315894,-0.6457391104979477,-0.8813798513441755,0.23449893864935328,-0.2961947380083784,1.145106469959098,-0.01580136880455742,-0.8371756795228102,0.2990749767291819,-0.15462835207548034,0.4068226075470026,-0.034031501319184906,0.0951015440956562,-0.456125426304018,-0.5217579202116439,-0.5613478508645261,0.3866082317357669,0.5871330413611203,0.5871330413611203,0.5871330413611203,-2.0899281079080017
2026-01-08,-0.456125426304018,-0.01580136880455742,0.23449893864935328,0.2990749767291819,0.49683157273737294,0.9811450696527535,1.4929472898456584,0.023708733624813915,1.960579864912228,0.6046877628479038,0.4068226075470026,0.6750316646915009,0.0951015440956562,0.13714492460076358,-4.916553526437727e-05,2.7042949171362856,-0.5217579202116439,-2.0899281079080017,-0.0566209304949514,-0.0566209304949514,-0.0566209304949514,0.4765118941999925
2026-01-09,-4.916553526437727e-05,0.023708733624813915,0.49683157273737294,0.6046877628479038,0.07702847326325239,-0.7219746738954224,1.1008928686191377,0.01117489741933179,0.02188017860251628,0.2250814189141409,0.6750316646915009,-0.11529102369428726,0.13714492460076358,0.10059391161959765,-0.8533775195191675,-0.4709357553823974,2.7042949171362856,0.4765118941999925,0.5361747568259247,0.5361747568259247,0.5361747568259247,0.20557110869152528
2026-01-10,-0.8533775195191675,0.01117489741933179,0.07702847326325239,0.2250814189141409,-0.7316393493880544,-0.7219746738954224,-0.27867083086054617,-0.21426626832773957,-0.5690916469567474,-0.79674471243566,-0.11529102369428726,-0.48720758293465816,0.10059391161959765,-0.22413956563721876,0.761227535861841,-0.5796556536076588,-0.4709357553823974,0.20557110869152528,0.6358295491330614,0.6358295491330614,0.6358295491330614,0.36479223147854106
2026-01-11,0.761227535861841,-0.21426626832773957,-0.7316393493880544,-0.79674471243566,-0.4756098654792129,0.12958519787866557,0.6246103175621306,6.5852225856646,0.7161193239630601,-0.7513287760605207,-0.48720758293465816,-1.0665391463667744,-0.22413956563721876,4.44219763416629,-0.14244042675651283,-0.7269678827448417,-0.5796556536076588,0.36479223147854106,-0.10805127921099693,-0.10805127921099693,-0.10805127921099693,1.1357346599656
2026-01-12,-0.14244042675651283,6.5852225856646,-0.4756098654792129,-0.7513287760605207,0.5100317128909334,0.12958519787866557,1.0727896168749211,-0.2714390282561531,1.5557772001219752,0.5944362427144453,-1.0665391463667744,-0.08668205759887412,4.44219763416629,-0.5244772813598028,0.8845132851581429,-0.35682142889898805,-0.7269678827448417,1.1357346599656,-0.14777542108194025,-0.14777542108194025,-0.14777542108194025,0.47410492914531804
2026-01-13,0.8845132851581429,-0.2714390282561531,0.5100317128909334,0.5944362427144453,0.8825996588585514,-0.2961947380083784,1.4214743210488143,-0.2754043548224726,0.7218211293726635,1.020337432983757,-0.08668205759887412,0.4854972643093888,-0.5244772813598028,-0.5202107038449792,-0.4449349234521577,0.20224085829640934,-0.35682142889898805,0.47410492914531804,-0.722999638634905,-0.722999638634905,-0.722999638634905,0.5103282139517571
2026-01-14,-0.4449349234521577,-0.2754043548224726,0.8825996588585514,1.020337432983757,0.09201305202638349,0.5553651337657095,1.4572983527859555,-0.28269424289355427,1.33594101518914,0.19549191637718996,0.4854972643093888,0.002720961449291958,-0.5202107038449792,-0.17278948693174706,-0.6980417501121405,-0.5323066138203485,0.20224085829640934,0.5103282139517571,-0.9144109643621108,-0.9144109643621108,-0.9144109643621108,-1.9966843383494464
2026-01-15,-0.6980417501121405,-0.28269424289355427,0.09201305202638349,0.19549191637718996,-0.28083968477516974,0.9811450696527535,1.5608174190294035,0.06730102420666859,1.033600582501335,-0.2770987651843627,0.002720961449291958,0.353180796118103,-0.17278948693174706,0.15221100652723776,0.00031189292319878627,-0.5253418896685971,-0.5323066138203485,-1.9966843383494464,-1.0559261631807961,-1.0559261631807961,-1.0559261631807961,0.4575229665492512
