date,bronze_distance_km_mean,bronze_distance_km_std,bronze_duration_mean,bronze_duration_std,bronze_excessive_daily_events_units,bronze_impossible_speed_events,bronze_ingestion_duration_sec,bronze_survival_rate,mean_fuel_per_100km,mean_idling_per_100km,raw_avg_speed_mean,raw_avg_speed_std,raw_distance_mean,raw_distance_std,raw_ingestion_duration_sec,raw_max_trip_end_ts,raw_min_trip_start_ts,silver_avg_speed_imputed,silver_ingestion_duration_sec,silver_ml_imputed_fuel_mean,silver_ml_imputed_fuel_p95,silver_ml_imputed_fuel_std,silver_ml_percentage_error_mean,silver_ml_prediction_mean,silver_ml_prediction_std,silver_ml_residual_std,silver_vehicle_info_join_miss_rate
2025-12-11,-1.1710837494047373,-1.3485098878943484,-0.3154797289604668,-0.2754359978962418,1.2099741642581157,0.883087573630921,1.4316981256275352,-0.28385909419918526,0.5019521696647219,-1.004069296699449,0.4084559372905971,-0.5415470334373346,-0.9134193485925638,-1.1298902175643657,0.2582818597754842,-1.189301686988544,-0.14896484772614552,1.0520732140712985,-0.360218879187412,0.7939212706667904,0.6963623208968694,0.5165858892357397,0.843204011487114,1.00805195977754,0.705877091914126,0.8350212103819963,-0.1323097441136138
2025-12-12,-0.9478994269508768,-0.5968607643479692,-0.19360309513871093,-0.05305715465508091,0.775492245041163,0.6828304838567707,-0.6383339070546769,-1.123836265426182,0.37146692647680496,-0.6221231703346519,0.1855961381564898,0.5917611531512097,-0.9587674060230216,-1.2586763246359132,-0.2918573931617375,-1.137592917989042,-0.14785686313666926,0.8435189550484767,-0.655683961464172,0.7051714996184877,0.5082253714055901,0.30585749270861173,0.865051721845189,0.7345690379812065,0.2738860007476811,0.7965809017527733,-0.15713691258072632
2025-12-13,-0.5835310171173979,-0.4460319541367544,-0.9206123658804156,-0.799056102226409,-1.0942942877391388,-0.9083031203487515,-0.9750149490019812,0.5443466204099805,-0.6715080535061001,-0.8743776992980429,-1.348340795549058,-0.4232101281135955,-0.9371131570128817,-1.1957697364555808,-0.3880128562791066,-1.08588414898954,-0.14778323658516684,-0.9282973176246417,-0.7752125256682711,-0.020671401327435848,0.17186896787628503,0.3354198084514948,0.4381678921999173,-0.2388888779850832,0.2146468618213103,-0.744421285608579,-1.0462328030640744
2025-12-14,1.6312905491189065,2.1325185235114446,1.1249825453571651,1.0880437866685067,-1.3079242716114956,-0.9574571332933157,-1.0883531073481454,1.031904398091906,-1.5696579065296579,-1.4351608948386245,1.2345517187855652,-0.8972416398920174,-0.768690602405807,-0.9921061911865329,-0.43214237097033226,-1.0341753799900382,-0.14671166381805306,-1.5423188579896707,-0.8463965661568271,0.17017580207699587,0.6461323495529852,1.0321605391437942,-0.09825372113225597,0.15365747697057194,1.0399722123802582,-0.15308941752892694,-1.440013466578213
2025-12-15,-1.055454900432157,-1.0752254803704142,-0.217259918602848,-0.16592641136666136,0.7559230862131608,0.31326512727356587,-0.7367304289886916,-0.017243526719116137,0.7089016099968415,-0.6735566510504299,0.47747627629233025,1.2913441516990605,-0.9014276305365534,-1.15650715055887,-0.34422951304909744,-0.9824666109905363,-0.14525948647481562,0.8796168120341639,-0.7124330351027608,0.8221419745132866,0.6810693448061784,0.49359803056116486,0.7975532871871595,0.993023226732322,0.701888381575252,0.7944544463193663,-0.19253794977799574
2025-12-16,-0.6088633870446938,-0.17529682071897532,-0.5868140982785599,-0.6249502663897338,1.072291153932529,-0.32391652200782173,-0.6750157399298687,-0.36633914814527613,0.6929995747069491,-0.6683323151086871,0.2081788271556744,-0.07118244048885047,-0.9393647707230098,-1.2107277028595054,-0.3397199360567305,-0.9307578419910344,-0.1432383024800997,1.014128223586542,-0.6712503895729883,0.8282290962987588,0.7453566725111093,0.6214321660694453,0.7128032697043839,1.0189068679983206,0.7895803552315144,1.1308017214548371,-0.24026405830701106
2025-12-17,-1.149325443921434,-1.208843590479287,-0.18047947044896193,-0.11792701683953843,0.4889438479168456,-0.4458912948702588,-0.6653868984180363,-0.13606045648355553,0.6138447349459812,-0.8359676660276294,0.4149859719702229,0.6877267435937177,-0.9366332621700542,-1.2124040534212668,-0.3295784066758083,-0.8790490729915326,-0.14208103279626078,0.9719162115302923,-0.6690147994771325,-1.9951762559440682,-1.7632504971011047,-1.95866638078292,-2.0852814391834964,-1.5173372330361583,-1.7076466939152728,-0.6215232043942779,-0.1678552581740723
2025-12-18,-0.7294104152467408,-0.6247180011304142,-0.20389684393425944,-0.10813064548786722,0.9655926450846125,0.761112800768484,-0.6539934842711694,-0.8948978627868484,0.5153234070694578,-0.9472703305204276,0.7053305483589226,1.2948169007999322,-0.9259578908724355,-1.187060140164951,-0.33343835333077415,-0.8273403039920306,-0.1408331417007944,0.9694247291361988,-0.342908426622344,0.7830078528259217,0.6703924858287155,0.463025459134282,0.8115107742457688,0.910329428312765,0.5981568920900148,1.1117296399509768,-0.06716294628721209
2025-12-19,-0.20705787987017066,-0.011272319008288645,-0.28977147548277105,-0.10483253424831263,1.073688950991672,-0.6388663086526218,0.970987043798768,-1.0778049870280377,0.14454221454701321,-0.4612214680039928,-0.24096417199695339,-0.1746366350801258,-0.04394847022682627,0.26066028580437484,0.02467945335977045,-0.7756315349925287,-0.1406644911321675,0.8095832465772039,-0.024794701742440195,0.567719497874726,0.3813909294266525,0.14838550189971436,0.9417400684776552,0.44474010531991415,-0.037039994440512355,1.011791904024835,-0.047602660940351454
2025-12-20,-0.9424867907894503,-1.2283263285048618,-0.6635148925024106,-0.44054563836996896,-0.9957495950695564,-0.9265083103282197,-0.39219015923586326,0.18117108113083533,-0.9039961101299413,-0.3206930331384921,-1.8349027048802302,-0.41446812664866817,1.777569310130637,1.5002070548874258,-0.26950288487164165,-0.7239227659930267,-0.13850419015645932,-0.9527682567712262,-0.4207970083127737,-0.10958532102833993,0.019864294635477796,0.19452763896058017,0.5485084304802993,-0.5669990975041238,-0.2254540731666326,-0.6572274619192219,-1.2832265438307122
2025-12-21,0.520908297963466,0.8245360080023326,-0.5093319707271775,-0.3006978882994937,-1.478688479003467,-0.9920469942543053,-0.9856342621746563,1.018297092653987,-1.3657682874840689,-0.5443285811255101,-1.0097286339298175,-1.5416141268492414,3.177098796128703,2.1735784144074097,-0.30911139313598207,-0.6722139969935249,-0.13721656855728323,-1.4820650768727441,0.3234798847969897,-0.22840017474284585,0.15238287183214902,0.6388007984763289,-0.5277109262075066,-0.9059221996243781,0.04405998532763531,-1.1482051461271754,-2.0958995401826654
2025-12-22,-1.122412276546293,-0.8985493175086767,0.407959660947547,0.6420794890691175,0.4537659552617465,-0.7462769295314844,-0.7884738625930874,-1.2836034122736792,0.36041071454067497,-0.2154204058024637,-0.3098134266189429,-0.4764079522354446,0.1320761547129945,0.4493647454105171,-0.32911556384261653,-0.620505227994023,-0.13611155472288397,0.25061773957590666,-0.7167380874587475,0.5856127047785209,0.4808066392261321,0.3350719743722027,0.8719254862523552,0.3612570076556875,0.04585098405686644,1.1557929644013836,-0.7103789479579236
2025-12-23,-0.7052668552640243,-0.23250090454091743,-0.724153840951314,-0.491872366226401,0.9357729744895616,-0.7535590055232717,-0.8349945980906253,-1.8134155282772506,0.12170873606686036,-0.002282650485000768,-0.6428720090567853,0.18789701140458587,0.08863689063797542,0.40404419133544617,-0.3617154024555755,-0.568796458994521,-0.13503995519221093,0.25134800165693405,-0.716002741693519,0.41856521098394267,0.3281891438316737,0.14815988452893777,0.955850768833563,0.12885163045203377,-0.2431874079802201,1.0059622667794519,-0.7570384543590505
2025-12-24,0.652470386659349,1.3379734303287252,1.2831080611408838,1.530923399809306,-0.6439706685185652,-0.8536875504103468,-0.9679878274384803,-1.128977310715781,-1.247736890074248,1.4831910923548925,-0.6783186316830995,-1.1880920273965028,1.2299379285218788,1.2404085170129946,-0.3823933063049478,-0.5170876899950191,-0.13540454177812217,-0.912804306415394,-0.7984760476281708,-2.728379710570489,-3.368534697723542,-3.021093454133932,-2.309446437189133,-2.8380593854281333,-3.192616387064757,-3.7213740569880556,-1.6435761336957633
2025-12-25,0.8781843651834438,0.9064427127687364,5.315250782970174,3.934855549876752,-1.9187615864569918,-0.9902264752563584,-1.1555341957143457,0.21751126791355427,-2.952590312512723,1.9143383527833404,1.7171650031795904,-0.9774113707331671,-1.021902140126891,-1.3788971182038197,-0.44819257314364574,-0.4653789209955172,-0.1327206385292066,-1.7835344465580507,-0.8626047793833085,-0.802102157286105,-1.2409684318261534,-0.6621668380359836,-0.6951264624171086,-0.9165243749907026,-0.48032691066952643,-0.9924910798730598,-0.832077751180025
2025-12-26,-0.40071804112153225,-0.03226923569829723,-1.2516186591903875,-0.9348336768443893,-0.8310425082672049,-0.933790386320007,-0.5833442212387755,-4.298094044505174,-1.773110909990273,1.6540279482085227,-2.057878860807097,-1.2605066882885148,1.480507824100509,1.3506294992068557,-0.3284126659359352,-0.4136701519960153,-0.13156581771103926,-1.2783505939947706,-0.4797008241540004,-0.39050673428075944,-0.6033038989815313,-0.3710809549510714,0.1878136752988594,-1.1043225758646817,-1.0852028013612462,-2.058207348828768,-0.011289388714783232
2025-12-27,-0.5624159082183879,-0.1977652789882873,0.7871231099411481,1.058513673239665,-1.0486329171404671,-0.9356109053179539,-0.6011174405649061,1.0328056876702862,-1.3716061532231927,2.585002532314724,-1.9651124395932449,-0.22647496272701664,1.7193637709544523,1.5189070887384493,-0.31126341525110773,-0.36196138299651337,-0.13263835396628615,-1.233775969323432,-0.4245564745305538,-0.3454453711508032,-0.4814347689279608,-0.10827180446219513,0.001543958785284606,-1.1926925500398098,-0.9737526277568532,-1.8623653860849283,-1.293787538995905
2025-12-28,-0.6997590137398199,-0.8803579852804787,-1.4476154353532957,-1.6798198047556783,-1.515264168717709,-0.9683802472809966,-0.817357899541126,-0.4297863947889088,-1.623151303803147,0.5365132710514361,-1.4673888429117221,-1.3054305587959845,3.1061405999005234,2.118320988162239,-0.35936608711679635,-0.3102526139970115,-0.12864017261317942,-1.5779585113166739,-0.5200180881148484,-0.2506662290839259,0.20727204564284904,0.5999477455020785,-0.7374084460701407,-0.9802633916265867,-0.09512535184959967,-1.0879838712239336,-1.9931711147473299
2025-12-29,-0.8245423314896082,-0.6749836524902273,-0.05282869746665917,0.1597091429672531,0.14159127871980726,-0.8081745754616763,0.10077625008895488,0.36085090755664545,0.4771065450391733,1.1092638394384695,-0.15062697971918929,-1.3486914365772928,0.24181152766211467,0.5473790866168569,-0.16940030102870182,-0.25854384499750954,-0.13066054031933816,-0.2572437406178073,-0.16611270050324597,0.3860258804634721,0.32298798799711687,0.19191732021847024,0.6538352364644391,0.07672588957286744,-0.17608447605577174,1.381265469997499,-0.4417891337259592
2025-12-30,-1.134016299081587,-1.0541437956044313,-0.049086225835369944,0.22634708186743288,0.7097957832614414,-0.7845078284883676,0.14093067268622753,-0.966010603305068,0.3563631922503499,0.9441515380361463,-0.5600881937541942,-1.137990541832414,0.18077955026999135,0.5004838752274655,-0.16376125450837645,-0.20683507599800766,-0.12776231448793207,-0.17860453769619128,-0.15205570299617654,0.36836310661464444,0.3366051146891433,0.18813938648519984,0.6506825736438986,-0.02478380447878307,-0.30931888998032153,1.4820438747174682,-0.46873440373695635
2025-12-31,-1.3431374281721746e-05,-0.16619743888233982,0.2188452021527012,0.5923768326285854,-0.7751306259014844,-0.8864568923733896,-0.8469997775373839,-0.9784951212616484,0.05624673238303071,2.7279977179114874,-0.6177626154363176,-0.8659103744918545,1.4114993826437778,1.321869477884041,0.26967281848200425,-0.15512630699850574,-0.12581687136589947,-0.7921249178095346,4.530082241776866,-2.7032148529285345,-3.344491845475585,-3.008190692160119,-2.2066642557965435,-2.8099428971588223,-3.2098603533605754,0.4841168292713858,-1.4058230284337705
2026-01-01,0.1280026391600143,-0.3451648184149122,3.07050358396473,2.461034025756364,-1.762674248186022,-1.0029701082419862,-1.1143231085661007,1.0362657673540048,-1.8982031016699923,1.647892777442226,1.6230349129879806,-0.8292830071386021,-1.0189755388580353,-1.380038336817823,-0.4308947028614759,-0.10341753799900383,-0.12460341158941085,-1.7441718885042412,-0.8551600859501797,-0.48460211893167326,-0.4858385066099398,-0.0941374570629009,-0.6400406950460437,-0.23412308241474208,0.41690794154700245,-0.16916174649426438,0.6048718483527009
2026-01-02,-0.8293342298013873,-1.1002155088734789,2.067515009101086,2.0214604018895375,-0.37536066698658316,-0.7990719804719422,-0.9309001718516274,-0.3727302866344394,0.6368047696495565,1.8929486360646752,-0.8640379760787857,-0.9311911771160876,0.38142707432954104,0.6420332013101018,-0.3898440167260494,-0.051708768999501914,-0.1242044873569792,-0.4963401372647746,-0.5806886285154629,0.1813257433603705,0.09642814847725929,-0.14498409937567835,0.5017664332998862,-0.24207657361770524,-0.6206803667638503,0.9365521952544232,-0.034116597433241816
2026-01-03,-1.003246170571834,-1.1282521740582045,-0.27711825164070486,-0.05370248184446859,-1.159058884812765,-0.9283288293261666,-0.5568920069578572,1.3159950737388686,-0.9065120100247305,2.5432403033823547,-2.3622822524116986,-1.165894670638472,2.02356001736095,1.64283219922275,-0.3051055241316906,0.0,-0.12220112789272512,-1.15888830885729,-0.4589783379815226,-0.3042458399284979,-0.4175067953848659,-0.0635495421547922,0.1527005016549953,-1.0927827197188713,-0.8594995642518805,-1.3025615284088798,-0.8478480810254546
2026-01-04,-0.9229978743683579,-1.2946146966301337,-0.38221769978681336,-0.5166418921039387,-1.8132279084916942,-0.5005068648086635,-0.8991711750292332,1.2311067055947098,-1.8087949086506387,0.907973917828697,0.49507436070587435,-1.0734232547817717,-0.7400810425695373,-0.9461082260955361,-0.3853513745100433,0.051708768999501914,-0.12113351613238063,-1.5909170835388267,-0.5349296265201847,-0.04112442506256445,0.31549962371043033,0.6662240503451199,-0.5948126374457942,-0.18221835526907407,0.6086948315461688,-0.989969734327724,0.997102969526213
2026-01-05,-0.6239121162547713,-0.32417557772317473,-0.27076455346706524,-0.24603398197971005,-0.3136246302077668,-0.01806933035275568,0.4605127962496356,-0.4167734313242962,0.675285492678967,2.3240009643519506,-0.7775897918287809,0.18931712869875597,0.059686670580315467,0.3810198559653636,-0.06430339915484376,0.10341753799900383,-0.11997842767862077,0.24047998362752643,-0.1263811723451849,0.36910286318689534,0.2507579547535827,-0.006289190984461962,0.40181349879467065,0.4570348325362856,0.14771541326452367,0.7438338028958659,0.2790428326315797
2026-01-06,0.974809467747458,1.2987030893511822,-0.6643760797306362,-0.7649857973660641,-0.9910902715390797,-0.023530887346596148,0.2191526296918844,0.44902557045234665,0.3873876985666401,1.0286457833653662,-0.5848233656115771,0.3429073500886166,0.2335891421576674,0.550700492185581,-0.12643109563271276,0.15512630699850574,-0.11881001097235337,-0.17334951448566088,-0.1652137433310639,0.3776292806757882,0.38512860989828107,0.32440411444986716,-0.20295580423214507,0.8710938638137239,0.9426888689436329,-1.1860920745173766,0.149879538893488
2026-01-07,-0.08968541982631281,0.10883138703028233,0.3371087446849724,0.39650347381477574,-0.11443854927988768,-0.07450541928910716,0.6730541962004863,-0.709831108265947,1.0316882526286948,0.8662115245552598,-0.5145868724719838,-0.9213816521319138,0.008425092659725091,0.3399132700152673,-0.026422311976510213,0.20683507599800766,-0.11768250236640276,0.462536931717188,-0.02826739086133689,-2.1537570837403477,-2.0462542870864824,-2.196715280468373,-2.1348207193960653,-1.6291081099081142,-1.865039668298557,-0.41553502385026353,0.45690289097868353
2026-01-08,-0.1206056544945235,-0.15295185074572917,0.6355759062018224,0.697206189218064,0.891509400950033,-0.5514813967511745,0.8024886598660145,-0.23767565311639544,0.8790287846726442,0.13455997805415465,-0.0006712874496592516,1.4491191345669205,0.19777944616207696,0.4938921192611144,0.02042294966533924,0.25854384499750954,-0.1188631232556891,0.6804270902856933,0.016319860892655746,0.6775405844701852,0.5639197478687592,0.4159262389123515,0.5145634235637156,0.8835332141846755,0.6708079196281579,0.8842086697138088,0.7215767246487975
2026-01-09,0.5121690354259393,0.8695032782214519,0.15794779892647698,0.3236987196684964,0.9977419774449018,-0.23289057211048064,0.7265808675829021,-1.1210885207104258,0.9542081225685489,0.8082954427643813,-0.603764417733243,-0.19351513371686566,0.10552926373813522,0.3895664341625748,0.005562172286401979,0.3102526139970115,-0.11540694412277556,0.5279455039943078,-0.022442702870663026,0.5069597525052113,0.32584938569313227,0.14010792836091623,0.6878114066758385,0.4767994878460487,0.07377984470895402,0.7664319854506443,0.42326053879349224
2026-01-10,0.5618168791883369,0.27992765355951954,-0.7621084894412293,-0.6817104331002559,-0.7676757082527217,-0.842764436422666,-0.42286137126922435,0.5504402353033013,-0.11668619526539788,0.9215570086659344,-2.0427408062849954,-0.6942376432983702,1.2652267651386713,1.244254065367747,-0.26173276609407403,0.36196138299651337,-0.11417200658998716,-1.0270545249353458,-0.36682446117480855,-0.12220769674763275,0.06509653432669582,0.3021953786087671,0.16852912185623709,-0.3721162839379229,0.148904864048417,-0.8161752912803172,-0.6264564359206669
2026-01-11,2.2651156859040893,0.9596339579428445,-0.4708126939617535,-0.6370241633795837,-1.3319197877934508,-0.9210467533343792,-0.9808287868491382,-0.38508698875117336,-1.265141233837027,0.07610737687377885,0.4440570409004192,0.39470439229129994,0.006855149770089682,0.2272493778197544,7.800099899754026,0.4136701519960153,-0.11290911451955998,-1.5764979871546192,4.581853523255709,0.20560047065725723,0.6805041547959136,1.087016452182705,-0.5996975918076111,0.1978013511472364,1.0641883263698986,-0.5203958538446898,0.060854744270724466
2026-01-12,0.39898121877965925,0.887100800159387,0.6505942754449562,0.6871193732170314,0.7510307965061602,0.2076750253926502,-0.7494004038282556,0.6780724847309105,0.8942928175691269,0.03095933724381433,0.3303782781305742,1.1061352604926575,0.006706249353517844,0.3344797521256646,-0.3295198061914994,0.4653789209955172,-0.11202104609645797,0.6942018377748765,-0.6853343712072612,0.720500769997782,0.5738395395216376,0.4134759432372623,0.6243148095823752,0.8431373647132763,0.6100959027749403,0.8712311512431048,0.40187663284431724
2026-01-13,0.5862998583104694,0.7746230042488104,1.0744809096477284,1.106177901605052,0.7270352803242053,0.052930910567170364,-0.7350410440964527,-0.6982460786955272,0.6771014861288804,-0.6228054653935667,-0.013178515140807406,0.3995354556184564,-0.07120880693308865,0.24574822375859928,-0.3342213065438883,0.5170876899950191,-0.11126981975181176,0.8664005002540015,-0.6808096407147107,0.6811288305921229,0.5536036396268648,0.45035132617078993,0.6130971660485142,0.9042883398618288,0.7547093501751656,0.7504609438249361,0.6671925823235395
2026-01-14,0.2754859420016729,0.35807624399123883,0.1749964010018741,0.294584611344386,0.5348381846920411,0.9395236625672725,-0.7200014692244174,-0.9602763118448392,0.6747583382691283,-0.8403519173126982,0.2236753569217458,0.9198710065035233,-0.15174843858410986,0.16032965800154456,-0.3428645823906185,0.568796458994521,-0.10958156105241187,0.8205944532499503,-0.31236740136369107,-2.0861261526085983,-1.9128823382780082,-2.10179291969931,-2.1357193172473474,-1.5736888242066163,-1.7690072590603645,-0.5871302076077681,0.6944512686976149
2026-01-15,0.4944892316474171,0.49196269175307694,-0.2492142520258002,-0.1704132803493342,1.293143089277125,1.0560368784358691,1.0234203793078052,-0.23730186536321593,0.5452982769035422,-1.0011894710920972,0.5218903197897832,0.6637020088357755,0.01916921292849709,0.3240759212870225,0.07210826892071139,0.620505227994023,-0.10843042022364169,0.8712689141275175,0.03229752918981796,0.7090353164411545,0.5732875586670085,0.3965954691503097,0.7112945377178236,0.9003441256628703,0.631661974695678,0.8403649452636596,0.7732194481468793
2026-01-16,1.1286239827190998,1.2855075024517655,0.09650110549671716,0.2650715613167336,0.4491066317312698,-0.5441993207593872,-0.7154703039570252,0.349475133474561,0.30194703797413175,-0.4693380153647359,0.26706327810116975,-0.06813660413193595,-0.1856348685135444,0.12865149178923202,-0.30431215141253914,0.6722139969935249,-0.10827266242363039,0.7785972241587085,2.216474373041499,0.6047796813300794,0.40121477217545626,0.18607418273070528,0.7617962263349382,0.5781072899603229,0.1370166698206248,0.705446610929138,0.8283982595010959
2026-01-17,1.001364336028887,0.2887322030817407,0.23538228900363262,0.5436040378987193,-0.6409421082237553,-0.8682517023939215,-0.9624059282922032,-1.0795921556944994,-0.6507139610429232,-0.5093316853329555,-1.6656343111848197,1.6913272370480799,1.997086296221947,1.6568002847874366,-0.39008435507216177,0.7239227659930267,-0.10607287181624579,-1.0109314836954078,-0.7616175148785375,-0.12102936235411017,-0.006975783264568934,0.19717209463474863,0.3196621499204856,-0.4711937803861275,0.020016956952112093,-0.7811043792866019,-0.7059861722290659
2026-01-18,1.935637710918846,2.5222496863759227,-1.122780829202494,-1.5829454688201487,-1.7002393128776343,-0.9702007662789435,-1.079026861905477,1.815908966991528,-1.705834146751375,-1.0539483673927457,1.4820657926782062,-0.5210792657963832,-0.6474425451383207,-0.5403653200011096,-0.4235246635568567,0.7756315349925287,-0.10719552283619216,-1.573519663373174,-0.8002124444318152,0.2102454447995578,0.6083905690985478,1.0317521732607025,-0.39485369661396097,0.16244696499556535,1.034967102285163,-0.4867522934722778,0.14193424852332107
2026-01-19,0.005994324684035755,0.0001324914674196063,0.6912387385518023,0.7287993561481436,0.5504469185191381,1.076062587413284,-0.7289144291930483,0.7450103840133264,0.713790973630047,-0.47417536228117035,0.9085929151940827,0.4427839942740158,-0.07325231340044593,0.2758989340928971,-0.3439948155230383,0.8273403039920306,-0.1038061990742903,0.7152935249386676,-0.6802204567949917,0.7970034274488691,0.6461323495529852,0.47980327037782905,0.5760676233692316,1.0091462341883957,0.7690284586259496,0.776304241665185,0.8515199422491097
