date,bronze_correction_trips_removed,bronze_distance_km_mean,bronze_duplicate_rows_removed,bronze_duration_mean,bronze_excessive_daily_events_units,bronze_idle_time_invalid_corrected,bronze_ingestion_duration_sec,bronze_invalid_avg_speed_rows,bronze_negative_fuel_events,bronze_null_primary_key_rows,bronze_rows_dropped_by_rules,bronze_start_after_end_rows,bronze_survival_rate,p95_fuel_per_100km,p95_idling_per_100km,raw_avg_speed_mean,raw_distance_mean,raw_ingestion_duration_sec,raw_max_trip_end_ts,raw_min_trip_start_ts,raw_null_count_avg_speed,raw_null_count_distance,raw_null_count_fuel_consumption_fms_low,raw_null_count_gps_coverage,raw_null_count_idle_time,raw_null_count_max_speed,raw_null_count_start,raw_null_count_start_longitude,raw_null_count_unit_id,raw_poor_gps_coverage_count,silver_avg_speed_imputed,silver_fuel_fms_low_available,silver_ingestion_duration_sec,silver_ml_imputation_count,silver_ml_imputed_fuel_p95,silver_ml_large_error_count,silver_null_vehicle_fuel_subtype_rows,silver_vehicle_info_join_miss_rate,silver_vehicle_type_nulls
2025-11-02,-0.25838505521396743,-0.8477147778798294,0.9354169767892339,0.32890624576936184,-1.3038319286127573,-0.1876585103684112,-0.8537126191649911,-1.0732809659362954,-0.0971285862357264,-0.18674468208153366,-1.0724998893412951,-0.17372119197295083,-0.9578213898363691,-1.985988474771663,-1.356561635071634,-0.02642052300224733,-0.7140445036596844,-0.3437723834943637,-1.3956392848402275,-0.12369870360819246,-0.39710864831576187,-1.6112656910268315,-1.5107438256008126,-0.43946025408399053,-0.2974715879766121,-0.2018986640580776,-0.11890405309422199,-1.1749089561414745,-0.1453281850752389,-1.4580590714789314,-0.6577781924036886,-1.4214942162553619,-0.45819611622012824,-1.4653862206896557,0.6299659265631379,-1.4782515308370507,-1.4774617372337067,-1.2055318419287548,-1.5237622562853563
2025-11-03,-0.06874370041994207,-0.980488224589289,9.311657770742396,-0.5453321620775862,0.7937830107652996,-0.09553953751157274,1.3353169150494006,0.14002046730336792,-0.0971285862357264,-0.18674468208153366,-0.03966617775804427,-0.17371772323265855,-1.537772604964334,0.5716128301136746,-0.6646305015284658,-0.05129747080432031,-0.6810228110389859,0.40379684112048847,-1.3632171339677734,-0.12057248268055157,0.19237014441671468,1.1692714401985176,1.8319605402626657,0.29073507927012887,0.0908647537937599,0.009517521680470958,-0.11890405309422199,2.4860009934468748,-0.1453281850752389,1.0345845786909165,0.14278345748525437,1.090008586105581,0.15562869911753077,0.8006757971682856,0.6950831697300727,1.0350291661952602,0.8660787667338601,-1.0063789169630835,0.4968843994580156
2025-11-04,-0.10499522465027358,-0.9698416068486089,4.107113953931846,0.1252235266354223,1.1029653580646681,-0.08798990379251763,1.3403024550757363,0.26047121868881323,-0.0971285862357264,-0.18674468208153366,0.07960231756387894,-0.17371772323265855,-0.5108182666707837,0.5244775631848756,-0.5835344819213606,-0.06384811857110487,-0.7034981892684967,0.3075008013283071,-1.3307949830953192,-0.11926045011948955,0.10921139744974097,0.9721509617954103,1.369130410859336,0.17497676855536362,0.016631028146222707,-0.028338772199612217,-0.11890405309422199,1.4385451721765539,-0.1453281850752389,0.6608641927637724,0.2027325290417961,1.2140502441869085,0.23273200120952714,0.95510197864923,0.641651355836314,1.202963342323253,1.0284843805325967,-0.8730085587077042,0.6768006974723657
2025-11-05,-0.13062735293360586,-0.9635910658170181,-0.14527041039838676,-0.03322977153063327,0.8934578126667386,-0.08923324109639763,1.0637241715138843,0.2385232067665891,-0.0971285862357264,-0.18674468208153366,0.06408342618838576,-0.17371425449236627,0.5661932506730732,0.5089342443670519,-0.5953693051900539,-0.059168043583546485,-0.7015477597317671,0.1766966054235887,-1.2983728322228651,-0.11679436032700324,0.026505229411963524,0.464910241381822,0.8410989752858561,0.04899625217667352,-0.03585692702657878,-0.05651606846665925,-0.11890405309422199,0.8584143946673619,-0.1453281850752389,0.06999241220846249,0.19401851971500483,1.2426752422056764,0.20790747656539346,1.5465790627498546,-1.985216684913516,0.04777387636417304,1.0173518881594703,-0.8396303877905295,0.6766900478425906
2025-11-06,-0.13750981334234036,-0.9640673716555633,-0.1394225413780322,-0.4464973066779683,0.779604217288874,-0.11221817936271967,1.0893820158798035,1.2228845713969267,-0.0971285862357264,-0.18674468208153366,0.10230939137575933,-0.173710785752074,0.5553733998408792,-0.1330228716077256,-1.0966779421927446,-0.06096296522959451,-0.6644898251419968,0.22844457299691998,-1.265950681350411,-0.11544471990856758,-0.012027130117980888,0.43083056718252494,0.8521258203005524,0.05591218888537152,-0.04995042208945828,-0.0632207135717588,-0.11890405309422199,0.783089275680752,-0.1453281850752389,0.0362782331453638,1.317877276987419,1.211460363413782,0.2421694272489684,0.9683906208126634,0.8714929868875116,1.2039153357055334,1.02752323492117,-0.8348517807198343,0.6838085073581235
2025-11-07,-0.15068332349201444,-0.976607412532644,-0.14506177083089195,0.3414629434459454,0.7482838973707997,-0.12208646913495638,1.0035944071022733,-0.010405506433865855,-0.0971285862357264,-0.18674468208153366,0.07057994459846346,-0.1737038482714894,0.5464589128752784,0.2640596139304021,-0.11740992665091028,0.055843199479304,-0.6806718625991314,0.17485088921867403,-1.2335285304779569,-0.11455605485131515,-0.0602741489885805,0.4690803280981917,0.7220464892799779,0.010168985457762668,-0.07692635645438439,-0.07823575887345194,-0.11890405309422199,0.6932085781460051,-0.1453281850752389,0.2155047568478349,-0.06444801458303047,1.1340365592487336,0.16966183562572815,0.8352169132994823,0.6380448743308413,1.127347089338743,0.8761443563732669,-0.752669333183189,0.5920061978546964
2025-11-08,-0.2417735643690898,-0.9658899256795936,-0.14630764710536096,-0.6754569138796187,-0.9025932356082379,0.28650105188874214,-0.21828589001889037,-0.6971095442382601,-0.0971285862357264,-0.18674468208153366,-0.7209654905473988,-0.17371425449236627,0.47635375273947855,-0.8896580610879363,-0.053139857786889746,-0.19788460973160077,-0.6817206685300964,-0.06986890959648925,-1.2011063796055028,-0.11593413242399049,-0.35663967197251245,-0.9336505656323693,-1.0384629376168164,-0.3778469596712929,-0.26345556023277833,-0.18631542849324043,-0.11890405309422199,-0.8092910174854541,-0.1453281850752389,-1.0264201893193443,-0.4632358638007101,-0.9678561524150786,-0.22604947702040748,-0.947761650653683,-0.03207166844023168,-0.8174627502213009,-0.9952963536787811,-1.457688407429888,-1.056046271225911
2025-11-09,-0.2672367181759092,-0.835028230637174,-0.14674877076235,0.35499199602097864,-1.287113649737569,-0.18899145756806632,-0.7513996908249699,-1.071790142966984,-0.0971285862357264,-0.18674468208153366,-1.0716237815746366,-0.17372119197295083,0.5001723346448741,-1.9166434073678145,-0.9111815115901257,-0.026469899964312524,-0.6731725165186657,-0.1391878612445345,-1.1686842287330486,-0.11130246481893048,-0.41809568052081764,-1.734930331581243,-1.6383513865309232,-0.46903774718463154,-0.31559749947391325,-0.20944324259565095,-0.11890405309422199,-1.670708350437397,-0.1453281850752389,-1.5840647415711755,-0.6587949801868042,-1.4036376698722257,-0.1518383762401088,-1.451710076643126,0.5986578221082147,-1.4843468319774134,-1.4721365550758994,-0.9232531114871501,-1.5052100016930605
2025-11-10,-0.1516386791861447,-0.9749299001757327,-0.14447758004190647,0.16008418001014985,0.30218096232147124,-0.12228809140045044,1.5113638070542177,-0.1636156404696316,-0.0971285862357264,-0.18674468208153366,-0.04085993863308221,-0.17371772323265855,0.557675481536934,1.5664659478699932,0.7365075503646914,-0.05668471663951192,-0.680586178536472,0.3001131406329691,-1.1362620778605945,-0.10990448283319225,-0.06276859564484841,0.18678463021245315,0.5497029857251123,0.021558109576473444,-0.07888267729880677,-0.07296888217335162,-0.11890405309422199,0.4957985440868947,-0.1453281850752389,0.14483960837828141,-0.16061957580685177,1.0262157333780413,0.5929076465469496,0.6910261263858481,0.4082347974829553,0.8341185933463369,0.725073417681452,-0.38387778697158,0.5489266086622485
2025-11-11,-0.16610549398297475,-0.8754953895772178,-0.14420932916941315,-0.03331806501855744,-0.07450937182834122,-0.14077013240407196,1.2305797557074432,3.4491634257427988,-0.0971285862357264,-0.18674468208153366,-0.23890640483304534,-0.1736899733103203,0.5970197610300843,-2.2762233645703502,-3.0151692408084116,-0.07405730739332643,-0.6865961223189447,0.23930263221038486,-1.1038399269881403,-0.10862069603778277,-0.12746633233716426,-0.1041148672777493,0.307419836656857,-0.06705767787997086,-0.10850696437148834,-0.08399177327834582,-0.11890405309422199,0.07905413578054243,-0.1453281850752389,-0.1353002992148411,4.115446939712896,1.0165377578574102,0.5322200342088829,0.5878548635225371,1.8776513759862308,0.6099332357256741,0.4823359379904649,-0.19370705495417226,0.388373995858545
2025-11-12,-0.1392580492724155,-0.9702106473939985,-0.144859092393897,0.17618345939659574,0.8466889565728575,2.8249141732218983,1.7271122815047595,-0.14098223720826955,-0.0971285862357264,-0.18674468208153366,0.13988980347191066,-0.17371772323265855,0.5420854683408207,0.5574763582436264,0.17398219998204578,0.35969314109594647,-0.6681521705713033,0.512400550283647,-1.0714177761156862,-3.24793483590612,-0.005880476754012699,0.6105996502830364,0.8468762788704414,0.044569741504852184,-0.05353035615170057,-0.06251912211639836,-0.11890405309422199,0.7078551290600681,-0.1453281850752389,0.4094257358258962,-0.1883949054297867,1.2368139330875478,0.732517609466262,1.5083544517069234,-1.994170636059431,0.042129136977256024,1.013149597800126,-0.5686879356278192,0.7586076570861067
2025-11-13,-0.14023290202152805,-0.9818136184373634,-0.14260578506495303,1.599435180469924,-0.09736474041720625,-0.12624212805152826,1.6102439394635486,1.8047895628599178,-0.0971285862357264,-0.18674468208153366,3.2711553193198077,-0.17372119197295083,-0.5868253765396525,0.4860272988323943,-0.6289108871877762,-0.06843086748444309,-0.6914471030590758,0.3899120245826187,-1.0052420647493026,-0.10581074475039594,-0.0049753188956201235,0.7117122701471956,0.8853388358854641,0.06841377526431155,-0.05552660191131523,-0.06468812668613948,-0.11890405309422199,0.7222287628763535,-0.1453281850752389,0.6318190121605591,0.030927599643148312,0.7530514665703708,-0.2648664668043311,0.5304800875787574,0.5964097008149577,0.720807762698565,0.589626538556615,-0.5925854451637098,0.36454744224696845
2025-11-14,-0.15021539417244043,-0.9659911892047431,-0.14636725841035947,2.9097807394255515,-0.589390036427495,-0.14141980414844169,-0.7727363748796696,2.6705046527377947,-0.0971285862357264,-0.18674468208153366,5.117088766483619,-0.17372119197295083,-1.3556255916343272,0.3802460938252865,-0.1415640801790351,-0.09620580907883673,-0.6752717703480151,-0.37509774234005777,-0.9728199138768484,-0.10457038721521902,-0.04514959268032316,0.7614417525406847,0.761208889151957,0.025510073410015162,-0.07596815848976936,-0.0782999890771117,-0.11890405309422199,0.7566163171963276,-0.1453281850752389,0.616494385313696,-0.10044966346483698,0.34030625704261314,-0.6460871195196938,0.12243169658877268,0.3464404785894237,0.3163068646364753,0.1550891860766579,-0.5438792277109238,0.006079524985494874
2025-11-15,-0.2413446291594803,-0.9269662064221655,-0.14685607111134732,3.774387817283117,-1.7924712440913624,-0.185295049367342,-1.0595948844247312,0.5654897259424468,-0.0971285862357264,-0.18674468208153366,1.9218468899207057,-0.17372812945353538,-2.1006200171917073,-0.6191833167522894,-0.23413421590218375,-0.1925294988148885,-0.6628834390257623,-0.4379298106994703,-0.9403850042876157,-0.10300648727347661,-0.35686069889142225,-0.8899605191729328,-1.0338347587232828,-0.3663955999016602,-0.26257721209854784,-0.18658223087767328,-0.11890405309422199,-0.74943120070624,-0.1453281850752389,-1.0288835872797746,-0.5897638313276827,-1.3089025573815416,-0.7254202373193882,-1.314901868709177,-0.1479220652687736,-1.2259896355641784,-1.3550634206976557,-1.3221502354791226,-1.3629883442221025
2025-11-16,-0.2701417793682646,-0.8085365752535385,-0.14727931137683678,5.116247398334623,-1.8246380591423574,-0.19995746856354843,-1.1253230799319993,-0.3558311245570141,-0.0971285862357264,-0.18674468208153366,0.4587110555399822,-0.17372812945353538,-2.7455074205743824,-1.8266101900548901,-1.094780827966463,0.010460210476939173,-0.7179922072143285,-0.4680259124768135,-0.9079763626446918,-0.10416030526916696,-0.42312667419886013,-1.8080027131801577,-1.646521259882654,-0.4681742275280899,-0.32154631183756494,-0.21137014870544374,-0.11890405309422199,-1.7422126300551206,-0.1453281850752389,-1.6657292483756736,-0.7390660048565649,-1.6564918190380085,-0.7853255084545053,-1.7002101348238778,0.5465828031190876,-1.7085194721292287,-1.723182189874073,-0.796177349837939,-1.7076619409716107
2025-11-17,-0.14777176328133165,-0.9720446013155934,-0.14539559413888364,0.20753185828370244,0.1925598426082112,-0.12587248723145583,-0.7078484141361546,0.038799396088311656,-0.0971285862357264,-0.18674468208153366,-0.051403972456378656,1.1837286965277296,-0.21034976736954195,0.8183888688427772,-0.35491430930872164,-0.05308505473002322,-0.6665228793221479,-0.3520916846449401,-0.9093070217534155,-0.10213238369789597,-0.045686372340532716,0.4851135925421648,0.650479637123871,0.02850516411063241,-0.07096423578566861,-0.07130877844799167,-0.11890405309422199,0.6355320981490116,-0.1453281850752389,0.5892251427749791,-0.011055153845220303,0.726198492238479,-0.5983371556209126,0.4716176607274575,0.641651355836314,0.6765019180159949,0.5666430274794897,-0.4509540326355841,0.3528923479106555
2025-11-18,-0.143443417075272,-0.969702529799231,-0.14572941744687534,0.21221269243082727,-0.45437406272660713,-0.13779060336954874,0.42804880835707065,-0.08624386449610293,-0.0971285862357264,-0.18674468208153366,-0.15111118442682187,3.4358568936552913,-1.3249825927639285,0.8612494663970824,0.070811497411326,-0.07128531015431887,-0.6737899661311995,-0.32176678782692497,-0.8616201920245992,-0.09890627387681528,-0.015100456799964981,0.7673134263654581,0.8301304505092396,0.06892721938441737,-0.06210090461297951,-0.06680278262201465,-0.11890405309422199,0.6810182811119402,-0.1453281850752389,0.5260361206737082,-0.09310670734785766,0.35993482711262537,-0.039788130564787645,0.18926686333366932,0.6179130873502895,0.3387768153083098,0.24278361398265236,-0.4767786629526066,0.07910828063707608
2025-11-19,-0.14361239155178485,-0.9576349449543279,-0.14600959058036836,1.002997338780383,-1.2335728325803204,-0.1541892142963984,0.1793815366705382,-0.42669749120991174,-0.0971285862357264,-0.18674468208153366,-0.4827205358257719,5.497901591506144,-2.3917943685817646,0.9199395136743954,0.08952124608781825,-0.06591842475525346,-0.6791174580186763,0.14173515585019034,-0.8356663353024748,-0.09754344359491568,-0.031677475718201106,0.5435187725869517,0.7765643918374566,0.039435300303794045,-0.06244692054464606,-0.06998464809562123,-0.11890405309422199,0.6604585264126964,-0.1453281850752389,0.22885293649388758,-0.25168419386660845,-0.1380038288995605,-0.18257247338458904,0.07886000496357182,-1.9206149320424124,-0.8328236358075202,-0.2318356878463149,-0.40827958230979877,-0.3333197727447325
2025-11-20,-0.14131823808220667,-0.9352046491509844,-0.1464030251933586,-0.07317647143543737,-1.6841198670774837,-0.16812355308943183,-0.07567134797589999,-0.6052322543867054,-0.0971285862357264,-0.18674468208153366,-0.6193626068011442,7.775500748599925,-3.5206366532518643,0.7726544578010742,0.1718423919964367,-0.06901010423632105,-0.672705587626347,0.1876888281245018,-0.812040569136053,-0.09613659393797315,-0.02919355415330985,0.8412485845263803,0.8337707853701148,0.0742561469946065,-0.057749088857019557,-0.06623953314376753,-0.11890405309422199,0.6936634399756344,-0.1453281850752389,0.6569399425244823,-0.38871590125264366,-0.5564740380310718,-0.28229415270099045,-0.6804655241204294,0.6356394476584892,-0.5930630124114987,-0.6566185010465501,-0.3470665676896672,-0.7156511268277076
2025-11-21,-0.14962398350464548,-0.9989313963411204,-0.14438220195390886,-0.36348261472030047,-0.2664521432181614,-0.13656966853961253,0.7427084039062254,0.060542177835539696,-0.0971285862357264,-0.18674468208153366,2.9115566303228655,-0.173710785752074,-0.569161233694717,0.574666836537541,0.8347407320889437,-0.08812050233775515,-0.6960475069064985,0.12207627141324653,-0.7796184182635989,-0.09471513495221202,-0.06534724303212959,0.10530017713396507,0.6762888624844197,0.033235073580698084,-0.07475710272893646,-0.07878912678190526,-0.11890405309422199,0.7758114864066835,-0.1453281850752389,0.2501641932678429,-0.045170454351111076,0.5961592155246478,-0.39434723675720607,0.34918488184746554,0.43870072225002027,0.547466845529225,0.4038765952635183,-0.3762858902947759,0.2662905710066592
2025-11-22,-0.2420465231388413,-0.93301243976484,-0.14531213831188572,-0.8575947156333201,-0.8862982042995101,2.21584691287528,-1.0041439839831958,-0.6995258391287802,-0.0971285862357264,-0.18674468208153366,-0.7170204438788185,-0.17370731701178171,0.4666293649169239,-0.47556510497753407,-1.555169971845176,-0.20464494413604734,-0.6672761048198831,-0.4381530080303591,-0.7471962673911448,-0.09329316559688519,-0.3606392066956424,-0.881284821521635,-1.0462130492549615,-0.36811485975837815,-0.28735727612789785,-0.1874715721591161,-0.11890405309422199,-0.7944625218395394,-0.1453281850752389,-0.9923909244706092,-0.47789877178618195,-0.9827138894819628,-0.7337841750089269,-0.9880729816073124,-0.14981990857318708,-0.8221137102568681,-1.0023198708004686,-1.1893505715118802,-1.0322934840341846
2025-11-23,-0.26888096981274573,0.8777897198043301,-0.14702298276534317,-0.060560723992697046,-1.7389304269341137,-0.19705634818782844,-1.1133824068687685,-0.3358773303729596,-0.0971285862357264,-0.18674468208153366,-0.03911284653699665,-0.17371772323265855,-1.6602623239421426,-1.6059349930206692,-0.2235851001362413,-0.04702357870854458,-0.7204537056742571,-0.47084879213355363,-0.7147741165186906,-0.09893526924776747,-0.4197060195014463,-1.8421303194106773,-1.6411975581497997,-0.47152717322150817,-0.31896450065513,-0.20996696579472282,-0.11890405309422199,-1.7153757821069928,-0.1453281850752389,-1.5840074532465143,-0.7166322617322597,-1.5798858719592106,-0.7795070906019245,-1.6161133181026495,0.7031945270188275,-1.636885603675173,-1.634937202831436,-0.46902948878245504,-1.6240845872814678
2025-11-24,-0.14129874102722442,-0.9621473398663751,-0.14477563656689907,-0.4987844991227378,1.3308841726036276,-0.11584738014161264,-0.7242949282433299,0.2174116046141604,10.295630140986999,-0.18674468208153366,0.0867085250045554,-0.173710785752074,0.523233088954591,0.7785310297128344,0.21731891974404963,-0.07802489515619171,-0.6992359798442993,-0.3752239177443561,-0.6823519656462365,-0.09058849398147602,-0.03500340459322499,0.5508284073484043,0.6840987343665228,0.057242475923827495,-0.05770916394182726,-0.062296786796037645,-0.11890405309422199,0.735328783569677,-0.1453281850752389,0.45883691584615555,0.09015893864690257,0.9306627638011067,-0.6291789570781182,-0.051788259242531325,0.629755488498342,1.8269768365952714,0.8715283690355414,-0.28521697131119816,0.6889352735377041
2025-11-25,-0.14199413598825802,-0.9732650640095634,-0.1445610358689044,0.17434514494046208,-0.3039095528499124,9.579797726647326,-0.7301624274428983,0.14046190579298218,-0.0971285862357264,-0.18674468208153366,4.744748089090885,-0.17371772323265855,-1.1499389679849807,0.8803800545513277,-3.983827911148333,-0.09036565513877022,-0.6939070778828856,-0.3843939800082791,-0.6499298147737823,-0.08925660485449789,-0.013847970926142697,0.09099246581400701,0.8498174908772996,0.07857374527731448,-0.13892974974801575,-0.0646041333428921,-0.11890405309422199,0.6705564590304666,-0.1453281850752389,0.4983372157000324,-0.06579146269465827,0.41323184723328366,-0.6427303396405776,0.16566933486647645,0.20487928841664388,0.47314959114839866,0.3336009874998843,-0.3785227593576715,0.18160672101876504
