date,raw_min_trip_start_ts,silver_ml_imputed_fuel_std,bronze_idle_time_invalid_corrected,bronze_ingestion_duration_sec,raw_null_count_avg_speed,bronze_std_fuel_consumption_ecol,bronze_mean_fuel_consumption_ecol,silver_fuel_ecol_available,bronze_correction_trips_removed,raw_std_fuel_consumption_ecor,silver_ml_imputed_fuel_mean,silver_vehicle_type_nulls,silver_ml_prediction_mean,bronze_survival_rate,raw_mean_fuel_consumption_ecor,bronze_distance_km_std,bronze_distance_km_mean,silver_avg_speed_imputed,bronze_excessive_daily_events_units,bronze_duration_mean,bronze_duration_std,bronze_std_fuel_consumption_ecor,raw_avg_speed_mean,mean_fuel_per_100km,bronze_mean_fuel_consumption_fms_high,silver_ml_residual_std,raw_std_fuel_consumption_fms_high,raw_mean_fuel_consumption_fms_high,raw_std_fuel_consumption_ecol,mean_idling_per_100km,raw_max_trip_end_ts,raw_ingestion_duration_sec,raw_avg_speed_std,silver_vehicle_info_join_miss_rate,silver_ingestion_duration_sec,bronze_input_rows,bronze_std_fuel_consumption_fms_high,silver_ml_percentage_error_mean,bronze_mean_fuel_consumption_ecor,raw_distance_mean
2025-10-30,-0.12298130350023848,-0.12598220361139467,-0.09206478301467091,0.7999517489718025,0.0045977866606078934,-0.3746141690752329,-0.8751694548908766,1.2082359588247644,-0.13407578008803933,-1.0323533701052565,0.5319613405561763,0.44174391533722596,0.6161700061677139,0.5859543167677854,-0.71057269612321,-1.0734485222488717,-0.9435092479767334,0.1604705071307637,1.3467678104358645,-0.15794284020052984,0.07677713967892473,0.3697666744523194,-0.06203021553735175,0.4739099571653098,-0.29719897308321114,0.5534240788096161,-0.17271829785969606,-0.2216285888578252,-0.36985460524306485,-0.4827229099921198,-1.4045881891453798,0.10791639883915326,0.09933133402621905,-1.3742322668540674,-0.04819023739682434,0.7690453627334746,-0.6374313003691274,0.9668422359927659,0.44908770184545876,-0.6822739806561371
2025-10-31,-0.12179232391802308,-0.4083922175374788,-0.11581989360227786,0.5738958042329484,4.686866218411753,-0.3245739778393067,-0.8960334273369265,0.6751174426972651,-0.15577697816610758,-1.004759676499882,0.219690881456358,0.029233030729608468,-0.2571001992725509,0.5623970736050158,-0.8108674711755354,-1.0739129944421637,-0.9538277869850219,1.8721759039306411,0.7502422459967518,0.422210426977533,0.951705740650043,-0.10207545933026917,-0.0873100421154189,0.0544700711811706,-2.2737033161773557,0.9325228697279185,-0.20118816545154472,-2.207320672478131,0.10108155349092421,-1.8415085376066194,-1.3730560174608915,0.05127139320257148,-0.591731665939352,-1.771592312277664,-0.08540301996215065,0.41022333347096873,-1.9869109353662557,1.1261335602721336,-0.8714727989789104,-0.6874950374053282
2025-11-01,-0.12014543264094926,0.0473364308208644,-0.15613090822273895,-0.5663572291094242,-0.33739321628023233,-1.0645784747616067,-3.022373461422018,-1.2404024608528703,-0.23965006642715403,-1.0671884894104433,-0.47219085529450927,-1.2942861225129938,-1.1591849057493457,-0.16091406421269422,-0.9689859398185947,-1.0649870826286216,-0.9001676356563552,-0.5265048034625078,-0.9663472864042826,-0.19377669773120643,0.3390289186289732,-2.061335683290109,-0.22661936678348454,-1.3609944867774757,-1.1758918522019368,-1.65178071116222,-0.16374496779604802,-1.1668823300874105,-1.0392649352399275,0.022379593484174093,-1.341523845776403,-0.2761011461133138,-0.9974069987139835,-1.9479891889264056,-0.35657413051402703,-1.1817874415151108,-0.05254166500704215,-0.07419076723000043,-2.329472960464925,-0.6812698824372219
2025-11-02,-0.12158469223121801,1.0337662635700502,-0.1871420014420289,-0.803588860971683,-0.40318329126791547,-0.267231974535251,-1.4010530818999667,-1.4568115108555464,-0.2584788533449194,-1.0702916951921149,0.14050060667351588,-1.5436095853957381,-0.07344833507249846,-0.9470994178578117,-0.7449345007989703,-1.0575734858234527,-0.8225773648982618,-0.6670559814426117,-1.3235777015635501,0.3447108270806867,0.6924245114206876,-0.1412267624126579,-0.025609910401786517,-2.0203417308860274,0.08432393044416249,-0.5829052045082252,-0.1505085947581549,-0.1665044655671488,-0.276971279692503,-1.3469753297225746,-1.3099916740919144,-0.37652455399140206,-0.5293827150424697,-1.1272053679774154,-0.3971610355513558,-1.5398510795770566,0.9177404881354972,-0.3320683792510463,-0.09261430190982782,-0.7007777557610395
2025-11-03,-0.118415766760088,0.489396122739945,-0.09375671010719168,1.0106254662889929,0.19449793011653987,0.40289203383467503,-0.5483469462670092,1.0291670093893008,-0.0662381247723536,-1.0404991376966854,0.7857747619779288,0.5045514453481736,0.91158044943906,-1.530293421931314,-0.7044162887371812,-1.0766778173367113,-0.9555302138155991,0.14461062843001185,0.7979728526956834,-0.5393305619875696,-0.5215646742412438,0.33559234217392736,-0.05083255377951001,0.5663149618121717,0.14163618262572542,0.8365269903120887,-0.17046887763501328,0.16675955589250274,0.45708639995850364,-0.6501155585512979,-1.278459502407426,0.36350799685860263,-0.43075512227780294,-0.933282469536159,-0.038973717856932155,1.8230938963817407,-0.37299460290106196,0.9776742786991584,0.47103907205493745,-0.667505554809931
2025-11-04,-0.11708581168079714,0.5142998902027657,-0.08610329493699709,1.0147573603559936,0.11018205299120587,-0.09076607483680557,-0.8234963243263055,1.2616568326289515,-0.10298654094705449,-1.052021337637745,0.7410417425349167,0.686917594987104,0.8944809821089098,-0.49759688310619804,-0.7202477314365352,-1.057664927885387,-0.9448692104671302,0.20539128121554018,1.1106832400819566,0.1387441796122641,0.48025488839933855,0.3429326173048716,-0.06355760812699912,0.5186442191398848,0.01730307341859259,0.8912239079830713,-0.1720855799098918,-0.020200005082511616,0.08705177219808301,-0.5684418905708948,-1.2469273307229374,0.2681827726281966,-0.25825585314885985,-0.8034145981830766,0.006018638710670841,1.3571925032688412,-0.47531591173008275,0.9822499406949907,0.40402865486554446,-0.6901514351860241
2025-11-05,-0.11458603481333153,-2.111487693880876,-0.08736372384484813,0.7855360196639612,0.026325052301309073,-0.26155673663369267,-0.6059145000101167,1.1426863662231983,-0.128970003369611,-1.055531128299411,-2.117498298606419,0.6868054386835131,-1.6601168672788778,0.5854367287717455,-0.7124085098289796,-1.0735308965326587,-0.9386102237644413,0.1965563958451802,0.8987850309701082,-0.021485881839908894,0.27035517145955523,0.3751660716129828,-0.05881249778101237,0.5029243219181918,-0.25354377976312076,-0.8550108400615577,-0.17513242483460853,-0.1998659120779505,-0.2689498392896013,-0.5803610134937827,-1.215395159038449,0.13869728878270587,-0.12363547272202524,-0.7709129834061813,-0.008467302022158693,0.8263280257311411,-0.6099626861853916,-2.131487298894967,0.4668551080870966,-0.688186209350012
2025-11-06,-0.11321795814893701,0.6512534051308291,-0.11066462581701325,0.806800615745339,-0.012743473980914414,-0.5184902176637562,-0.6192720742928718,1.1255153710718524,-0.13594680020163113,-1.0564430660562936,0.8857262987675123,0.694020827547866,1.0436337288999256,0.5745563788979842,-0.7217263822795525,-1.0738808142863443,-0.9390871731828677,1.336004716430489,0.7836322668264977,-0.43938745485387454,-0.3448646597546651,0.4628306285548491,-0.060632362055738756,-0.14632568717806052,-0.22502949092779898,1.1875877532881005,-0.17585731419043404,-0.16934786181971428,-0.5057911095623507,-1.0852404807306544,-1.1838629873539606,0.18992355543958353,0.3744490963582652,-0.7662598690528732,0.01152569257122138,0.8372112635579813,-0.7362974415971634,0.9389914419853994,0.4025774947672141,-0.6508471467929641
2025-11-07,-0.1123171538230714,0.4391434356282502,-0.12066857057211923,0.735701936393128,-0.061661836307522574,-0.5281857534561206,-0.6654891734805082,0.8287024548843029,-0.14930087685744303,-1.0688839254326852,0.9000278235865987,0.6009684810018845,0.9553384288963266,0.5655920467056933,-0.7806966080465062,-1.0281075798771948,-0.9516441580429207,-0.06549544699330102,0.7519545547572517,0.3574083251046587,0.7961809418671713,-0.06724322067547821,0.057796966984646016,0.2552678163944134,-1.4367695818902577,1.1754332448626725,-0.18562075513396167,-1.3774260399043865,-0.5124768472995742,-0.09899712189896448,-1.152330815669472,0.1368701803005825,-0.36249063088369154,-0.6862356443017184,-0.030784913170132586,0.7066815507140123,-1.2480205892096725,1.0747326165533753,-0.19834874375618358,-0.6671519440138872
2025-11-08,-0.11371405609655831,0.22586109983780153,0.29353562106465814,-0.2769626743793826,-0.3621512007038211,-1.2739913275918142,-2.7185949705295798,-1.0994912784203974,-0.2416396723225932,-1.0709994852116298,-0.16098974784170078,-1.0695248901166736,-0.5633135771450276,0.49509489456714667,-0.9039825489689657,-1.0691086763725548,-0.9409121898244167,-0.46981506644773224,-0.9177605253251011,-0.6709144243558882,-0.42699833853333463,-1.4472599028509225,-0.1994567000510035,-0.9115565591914373,-0.8460789382319078,-1.0355740218694318,-0.1614756442728048,-0.9771849374218479,-1.2425839115733202,-0.03426925620458269,-1.1207986439849835,-0.10538245798049216,-0.6842267892767345,-1.3727399593041614,-0.2616957041913292,-1.0657017320208393,0.17190589244977075,0.5511911540963318,-1.5281091432781173,-0.6682087063699123
2025-11-09,-0.10901911937033076,0.9532842140747473,-0.1884932720729683,-0.7187943995186646,-0.4244623520181896,-0.18041481782133378,-1.4498651961656122,-1.4660783971277014,-0.2674518441713702,-1.069970824053778,0.1437141855611444,-1.524804711826984,0.03486918196028427,0.5190466577334594,-0.725889274875291,-1.0556852726232717,-0.8098736757146378,-0.6680868735581605,-1.3066686525536149,0.37108908120489137,0.6767469025229825,0.387598440268709,-0.025659973517051085,-1.9502088754002447,0.728070374447319,-0.17388453326708472,-0.14195174462504603,0.4539495550011256,-0.22354689534396877,-0.8984227557918979,-1.089266472300495,-0.17400256555217553,-0.24659932162934622,-0.8523396607075379,-0.21839104385917316,-1.6681092199171639,1.312321599750484,-0.13211035264175636,0.10342683117039357,-0.6595957065836242
2025-11-10,-0.10760204078717067,0.12829101351253577,-0.12087296444906805,1.1565288397944011,-0.06419099247493229,0.37457694615587556,-0.34501192591226276,1.0316200086966358,-0.15026932740919652,-1.043722771591819,0.5339600998287567,0.5573022934704637,0.7410494495923011,0.576871332651,-0.718041676734875,-1.0563550320772155,-0.9499643790474003,-0.16300104831148202,0.3007611963655583,0.17399573131326923,0.4943505961439155,0.14547044493760286,-0.05629466197583147,1.5724700143532553,0.02107453390519177,0.5998491816797551,-0.1751012874879805,0.04145838921720626,0.3287514104122706,0.7610028243169568,-1.0577343006160065,0.26086959117399494,0.2974435379642588,-0.32712906540354053,0.21619317887047537,0.5337013765669004,-0.578295500057148,0.6491625864019789,0.43975844806451614,-0.6670656099369561
2025-11-11,-0.10630071731399457,1.517036964989916,-0.13960906983604293,0.9238218612645605,-0.12978897965243236,-0.16384462345554057,-0.7994724228569259,1.036117174093417,-0.16493443576432096,-1.053513521875351,1.5340087744959248,0.39456349695995446,2.332863450678779,0.6164356051216325,-0.6748327486408325,-1.0123539409762181,-0.8503955134917556,4.172380758602739,-0.08022750284564384,-0.021575165377453756,0.18107192757704108,-1.2880466254519196,-0.07390866609791617,-2.313873806709689,0.24499993081177326,0.1562318478174042,-0.16714148884075308,0.30797753347666434,-0.17602489480178893,-3.0173972265926925,-1.0262021289315182,0.2006721483356603,-0.02207013159311038,-0.14195247531394986,0.18077992652632968,0.2913294878978905,-0.2562581241425355,0.7520014127875992,0.7880455808352942,-0.6731211462031365
2025-11-12,-3.288498255481754,-2.0336352829064754,2.8668431766348763,1.3353359172298724,-0.006511291694976551,-0.2158835001840352,-0.17527081094771,1.2012857941206483,-0.13771899883035013,-1.0195959601797044,-2.111926094380651,0.7698384887753672,-1.6775184193509098,0.5611941481185149,-0.6923283131378669,-1.0752072627589238,-0.9452387496565657,-0.19116166234572873,0.8514825014613017,0.1902755346072504,0.5644107556456306,0.5557635867518689,0.36586927467747504,0.5520178938899923,-0.04500092968898468,-0.7161545522483004,-0.16891611331439743,0.017028902304516057,0.05701534673469627,0.19447059597455849,-0.9946699572470297,0.4710168097918678,-0.1568450067106546,-0.5070858483378361,0.29766026343918633,0.8321373167318222,-0.4184544833434232,-2.122561792364107,0.6357077812730993,-0.6545372754146531
2025-11-13,-0.10345238176339282,0.4246973147537943,-0.12488135548034207,1.2384782836436459,-0.00559353882410214,-0.09686486591180675,0.291038876354312,0.6970581587239849,-0.13870721367907818,-0.9580106060138265,0.7201051724838776,0.37041250625336386,0.9041130096610855,-0.5740289856455463,-0.6773677199566184,-1.0763416672778812,-0.9568573985231303,0.031203166379224094,-0.10334367111239094,1.6294864148408783,-0.3648856120188031,0.5720611083177353,-0.06820403993408551,0.47975714419455057,-0.15727547404977185,1.035430314126128,-0.1738150742228999,-0.035161147468600044,-0.06771329964766197,-0.6141415127697226,-0.9303107510871202,0.34976316111326033,-0.016109687771879502,-0.53035577678868,-0.2843467165066706,0.8706071245064794,-0.7128835638589277,0.8976198550780202,0.5407274448176158,-0.6780089273308194
2025-11-14,-0.1021950807992232,0.13721671151691284,-0.14026767232843357,-0.7364777232487679,-0.04632682612791177,-0.07639391345771358,0.5024126693219477,0.11624243384274714,-0.14882653373005356,-0.8916254883470183,0.5611613812610409,0.00706346805312513,0.5523367292648895,-1.3471279361748654,-0.6935315279831217,-1.0726306194149797,-0.9410135901758703,-0.10199649135606073,-0.600983404632641,2.954525097311294,-0.42420319440884247,-0.06970280451437791,-0.09636494826762763,0.3727742218091624,-1.1697040596741766,0.6324890491689888,-0.18846020740416872,-1.1602172620070856,-0.1959155923738096,-0.12332332588729077,-0.8987785794026317,-0.4075341039428651,-0.28325407617762316,-0.48292865081409303,-0.5068017226157332,0.7457095286505251,-1.3911953349225643,0.9964000853470951,-0.07151362810104807,-0.6617108857193453
2025-11-15,-0.10060981780137547,0.14585775093198286,-0.1847460509955733,-0.9742190646875741,-0.36237530314903466,0.17944848367004276,-1.3779018594902803,-1.4133389120199962,-0.24120485778915285,-1.0010877044259716,-0.21640204844738722,-1.380646476278047,-0.5716365105964037,-2.0962879874343168,-0.8460715460073438,-1.0637637008866894,-0.9019358772108118,-0.598098161785784,-1.8177928175628006,3.828827158679046,-1.2431438020610674,-0.7793569879957841,-0.1940271733271048,-0.6380091120951038,-0.017688325165396226,-0.7529916827584406,-0.14773386406877423,-0.3568472823077487,-0.24907574944807043,-0.21655284031454242,-0.8672339992246563,-0.4697327262138041,0.9729627897698387,-1.2407612039901108,-0.5530952512561106,-1.0610577562742,0.7112028111815024,0.4523378947037728,-1.3482032271921618,-0.6492285743509528
2025-11-16,-0.10177939708582819,1.0605397154601235,-0.1996100279359067,-1.0286929912063734,-0.42956335053304967,0.8468595339042575,0.38514603915218365,-1.663408563628882,-0.2703967244205798,-1.0699998401788422,0.1443530066781146,-1.7300133619639437,0.113581325347961,-2.7447812695327456,-0.7129435032899138,-1.0509446348448732,-0.7833462250603065,-0.749471374644048,-1.8503266840122965,5.185733235236367,-1.6543617562570618,0.41437069320291336,0.011783325917054527,-1.8591528442343286,0.688971368971389,-0.39895094755644406,-0.1441900572089837,0.28797689852619024,-0.25252626530369493,-1.0833298533263884,-0.8357149659450364,-0.499525411941876,-0.09702069745559998,-0.728601081297303,-0.5880519813320058,-1.6764860936623813,0.9451588706070538,-0.22856402092526598,0.28050981588039975,-0.7047554072846683
2025-11-17,-0.09972377386872432,0.427806027051702,-0.12450663337260257,-0.6827001628240927,-0.04687107492343032,0.29270498617490337,1.097478844138789,0.6046618514810287,-0.14634940850924189,-1.0287792982923731,0.803134686489679,0.3585987089417808,1.010520775274258,-0.1954483184777352,-0.6815243710587752,-1.072725233910231,-0.9470751815991117,-0.011361949251470148,0.18988920412319724,0.22197544832469407,0.5282281259414086,0.4824946284481159,-0.052644978367304425,0.8158944763975384,0.6628307334599847,0.7409861214800758,0.8993546129984412,0.9687259957294844,0.1591506704026606,-0.3381932524496822,-0.8370090988245872,-0.38475998349951523,0.701680226713987,-0.3924437976775636,-0.4789380210162767,0.6345018662610904,-0.035460048016046276,0.7276461820098444,0.8249574550245635,-0.6528956240773803
2025-11-18,-0.09645359501018792,0.464872923522891,-0.13658858254335485,0.25870377126325245,-0.015859565123883347,0.002356825070104816,0.6099946942611366,0.3406918704639106,-0.1419617345808893,-1.0265480327143641,0.7355169233760747,0.08108662842317067,0.9979565080418562,-1.31631359741345,-0.6707360998529522,-1.074838235216784,-0.9447299454981772,-0.09455167770711959,-0.4644267809827831,0.22670876944657595,0.5344023216083656,0.7027910329586423,-0.07109814857141739,0.859241987718056,0.8505768626305324,0.7334608528069478,-0.1591423525612796,0.8766852616614523,-0.22419946190447787,0.0905650066757266,-0.7906312595500337,-0.35474080934469265,0.36597541502524833,-0.4175902380982313,-0.15300597642203048,0.814669831653776,0.284577012402681,0.6694354620174885,0.9469519724702637,-0.6602178402768114
2025-11-19,-0.09507214830725196,-2.034296267908397,-0.1532126178685253,0.05261439697053151,-0.032667248514897274,-0.13189027834950107,0.5408978224253963,-0.06459812620356972,-0.1421330251546688,-1.0338681666267315,-2.0710991266581424,-0.33695730049493505,-1.538758755460616,-2.3890904360561445,-0.6423915840322076,-1.0723200128978256,-0.9326460550483614,-0.2553288657008882,-1.252516888002809,1.0263606160571623,1.4313017740934815,1.120096251559218,-0.06565668374435135,0.9185987777285465,0.9607860426974031,-0.5974659794912569,-0.14562401533469155,1.082882998502555,-0.04567359725809794,0.10940802522095162,-0.7653898291077388,0.10408830561790884,-0.23126259741663732,-0.35089003642605204,-0.2363254178741525,0.7608485438791784,0.4366299450837881,-2.1560990625036127,1.1130722124103605,-0.6655857474486693
2025-11-20,-0.09364608091946182,0.45287866162317014,-0.16733850580876575,-0.15876721771416746,-0.030148763892497727,0.4412850369912114,0.9704606035689989,-0.5731866492577178,-0.1398074262106621,-1.069986683371974,0.751908009217572,-0.7244947148362947,0.9549235760046997,-3.524244626256394,-0.6853328981847843,-1.0414314103147553,-0.910185451644438,-0.39426140311947416,-1.7082050568908145,-0.06188051075984795,0.13425755892298394,0.8764708388944055,-0.06879132588813937,0.7696405039032075,0.778449151415271,0.9170832127928524,-0.1588216658608506,0.8368676051838577,0.06554931873813519,0.1923155460990509,-0.7424125837711218,0.14957869258722847,0.6269586949625385,-0.2912845587786156,-0.2945163543397573,0.8184473832653025,0.3801113575861571,0.5091074459833921,0.9706880807634153,-0.6591252354871378
2025-11-21,-0.09220520463771284,0.22916193358056422,-0.13535086406627592,0.519485975218394,-0.06680552100242335,-0.20865666300770372,1.018544609100434,0.35650008822229245,-0.1482270167218252,-1.0415853746755799,0.6128103131938131,0.27081770866457533,0.6188082631283294,-0.5562660739978981,-0.7318404986677599,-1.0779539745421862,-0.9739983058042292,-0.04595047882972744,-0.274360508567307,-0.35544190529598085,-0.2330636232988015,0.11849195292970778,-0.08816728631358314,0.569403662987272,-0.6496415329710138,0.5408933891649664,-0.17860792310726073,-0.6059379855033957,-0.22337271132199005,0.8599357227215321,-0.7108804120866333,0.08462761366094362,-0.3165122353363814,-0.31973654225337256,-0.3599030780671212,0.6605010722905462,-0.907146925517227,0.5722152239644845,0.24371864638727997,-0.6826442306457003
