date,bronze_correction_trips_removed,bronze_distance_km_mean,bronze_distance_km_std,bronze_duplicate_rows_removed,bronze_duration_mean,bronze_duration_std,bronze_excessive_daily_events_units,bronze_idle_time_invalid_corrected,bronze_ingestion_duration_sec,bronze_invalid_avg_speed_rows,bronze_negative_fuel_events,bronze_null_primary_key_rows,bronze_rows_dropped_by_rules,bronze_start_after_end_rows,bronze_survival_rate,p95_fuel_per_100km,p95_idling_per_100km,raw_avg_speed_mean,raw_avg_speed_std,raw_distance_std,raw_ingestion_duration_sec,raw_max_trip_end_ts,raw_null_count_avg_speed,raw_null_count_gps_coverage,raw_null_count_idle_time,raw_null_count_max_speed,raw_null_count_start,raw_null_count_unit_id,raw_poor_gps_coverage_count,raw_temporal_coverage_hours,silver_avg_speed_imputed,silver_ingestion_duration_sec,silver_ml_large_error_count,silver_ml_percentage_error_mean,silver_ml_prediction_mean,silver_ml_prediction_std,silver_ml_residual_mean,silver_ml_residual_std,silver_vehicle_info_join_miss_rate,silver_vehicle_type_nulls
2025-10-31,-0.15649643200657842,-0.9456869294081857,-1.067745131129708,-0.1443011051479309,0.42663896647924043,0.9628969170670053,0.7407164809220146,-0.11684117839932233,0.5660246455822344,-0.14673933566843744,-0.09622504486493763,-0.2155165206150968,-0.08221758558844976,-0.17207600461383638,0.5528715399429033,0.05500590924596576,-1.8313138564108857,-0.08743135357326917,-0.5922771189777793,-0.8422349927126107,0.04838704982905644,-1.3697721853647002,4.6647618269040425,3.430350228844405,5.958653106199622,2.1449398478791792,-0.165376670031731,-0.16344152742928986,-0.5113497561207794,0.06172032558965092,1.861607889320443,-0.062267564916604526,0.852227686660402,1.1299129192443724,-0.25180517262775487,-0.8739039435676041,-0.11341682927124777,0.9250098577335517,-1.8093308644197,0.03035341486638852
2025-11-01,-0.23999656514676196,-0.8916941785579979,-1.0587396998148413,0.6203829365044962,-0.18760686236010637,0.3495573754964225,-0.9814740615247968,-0.15697373602090964,-0.5717830114285068,-0.840921341014226,-0.09622504486493763,-0.2155165206150968,-0.8617838663226316,-0.17207950465330413,-0.18769592164240356,-1.3540574399024718,0.024657010459592836,-0.22610805325181466,-0.9962985401749742,-0.8295977151692915,-0.2776218590998463,-1.3379503320684019,-0.3368926682734637,-0.394828649201524,-0.2620092849825011,-0.18596852363803124,-0.165376670031731,-0.16344152742928986,-1.3485186216739526,0.06146947315729342,-0.5272500171743705,-0.34191473900541364,-1.0514185974660937,-0.067625705683817,-1.1507338511813754,-0.6402426183874209,0.2672170360538277,-1.6816697876103943,-1.992257629557326,-1.2872494159777277
2025-11-02,-0.2587416268477002,-0.8136229831977583,-1.051260056477589,0.9465947906169055,0.3493584454036337,0.7033352288203408,-1.3398700734130422,-0.1878475430250096,-0.8085058784809325,-1.0881047952256133,-0.09622504486493763,-0.2155165206150968,-1.0848053167337444,-0.1720725045743686,-0.9926376144264074,-2.0104228930758543,-1.3388812842931337,-0.026011411611986338,-0.5301823606417908,-0.875517793663872,-0.3776269655198065,-1.3061284787721033,-0.4023867432864081,-0.4428603996454476,-0.3003993147251486,-0.2029980686114201,-0.165376670031731,-0.16344152742928986,-1.4726713381166516,0.06431442970929477,-0.6672256261622905,-0.38377027913135386,-1.4940688183901607,-0.32490483751820814,-0.06879583169341896,0.7569334011165776,-0.045168941385080784,-0.6035394753651201,-1.1410898986088986,-1.535458366853368
2025-11-03,-0.06735572746583267,-0.9473999083213652,-1.0705345853832042,9.39916266616455,-0.5321839017895434,-0.5119671032465443,0.7886028264289521,-0.09487566869263385,1.0018177011591163,0.13698598129302297,-0.09622504486493763,-0.2155165206150968,-0.04191749051300164,-0.17206900453490084,-1.58974511163922,0.5645360644037645,-0.6449815743191148,-0.05111951510129588,-0.4319568660683364,-0.7764947376826846,0.35932306999215524,-1.2743066254758049,0.192605415553815,0.29416038834990293,0.09156047110076242,0.010382379239622479,-0.165376670031731,-0.16344152742928986,1.048657375432967,0.06253677987298568,0.141117140115797,-0.014387010449663708,1.028179959797931,0.9817981807197451,0.9127867372612982,0.6415549690933696,-0.7348325194408046,0.8281828027542191,-0.939988330531761,0.5035470872959714
2025-11-04,-0.1039407359220375,-0.9366728253118288,-1.0513523131820288,4.147193321561803,0.143974032300319,0.4909361064088807,1.1023335474407714,-0.0872561352174367,1.0059407340035105,0.25860712217722753,-0.09622504486493763,-0.2155165206150968,0.07851202338447674,-0.17206900453490084,-0.5324111175117997,0.5170809049308359,-0.5636548327440345,-0.06378678302714808,-0.2601608650833063,-0.8235353607633966,0.2643949113576546,-1.2424847721795065,0.1086688889232759,0.17732003415575814,0.016634093947337752,-0.027825636451770098,-0.165376670031731,-0.16344152742928986,0.6706362572467606,0.06260385549105063,0.20164889097413555,0.032011683511945645,1.1967133715473663,0.9863632235578156,0.8957470940208128,0.6972678500362391,-0.749899993020587,0.8833533109755847,-0.805312989033314,0.6850980338203937
2025-11-05,-0.12980865871717406,-0.930375043787825,-1.0673596291718708,-0.14394017813015916,-0.01580308471037541,0.28080934538834634,0.889743941827013,-0.08851098420222436,0.7772109793233918,0.23644584697206866,-0.09622504486493763,-0.2155165206150968,0.06284206343793858,-0.1720655044954331,0.5764608613988186,0.501432098393841,-0.5755233266383445,-0.05906322095433007,-0.12608932306925869,-0.8168594505753838,0.13544878350339581,-1.210662918883208,0.02518917417036158,0.05016192287753367,-0.03634360979828915,-0.05626472722284969,-0.165376670031731,-0.16344152742928986,0.07296479055364591,0.06149744836066867,0.19285018520854127,0.017072952089894757,0.037401869839053276,-2.120147680912397,-1.649913255277169,-1.8625942313504804,2.1231907855462335,-0.8780011240758883,-0.7716082241540255,0.6849863788717317
2025-11-06,-0.1367544321046106,-0.9308549494623266,-1.067712664286097,-0.13803902138959095,-0.43252331763830276,-0.33507595609460195,0.774215449079334,-0.11170873300208271,0.7984299715445398,1.2303720021155096,-0.09622504486493763,-0.2155165206150968,0.10144013909364055,-0.17206200445596534,0.565320934656529,-0.1448817828743513,-1.078258210155384,-0.06087482094652928,0.3699645880715655,-0.7407187662109649,0.18646167339394185,-1.1788410655869095,-0.013703576619969213,0.05714250586668654,-0.05056860682329394,-0.06303166500583321,-0.165376670031731,-0.16344152742928986,0.03886263250159064,0.06152628309203213,1.3276323682989537,0.03769087273871694,1.1976687619055284,0.9432051188071229,1.0443780159429321,0.7512627828508561,-0.9281358226883019,1.1822832079447296,-0.766782860051003,0.6921695139023208
2025-11-07,-0.1500491277196567,-0.9434897657681133,-1.0215316435521158,-0.1437296373697923,0.36202004965649615,0.807203890401369,0.742434376724954,-0.1216683902597217,0.727483769776351,-0.014901643600203233,-0.09622504486493763,-0.2155165206150968,0.06940182217422461,-0.1720550043770298,0.5561427367976078,0.2548955792350696,-0.09620413131703327,0.057016702363897574,-0.36397068450359604,-0.7814373326635539,0.13362928561882514,-1.147019212290611,-0.06240184748117554,0.010971720741580948,-0.07779624513272237,-0.07818621469079041,-0.165376670031731,-0.16344152742928986,0.22015167492445367,0.06202385249190208,-0.06812853311223711,-0.005942246237250999,1.1208272988430525,1.0786312664022046,0.9563916253247775,0.3651370745833448,-1.1184125665217757,1.170023460310587,-0.6837962854331043,0.5995331248290762
2025-11-08,-0.24197732394091287,-0.9326912780298899,-1.062898012169268,-0.14498686648169726,-0.6633957978831952,-0.4172984771350376,-0.9327287681163895,0.2907021180114445,-0.2830090896404057,-0.708278210926891,-0.09622504486493763,-0.2155165206150968,-0.7298489080801215,-0.1720655044954331,0.48396370584040144,-0.9066520224245316,-0.031751211101712806,-0.19906873635106898,-0.6843951457973682,-0.7833296210431803,-0.10761427884201684,-1.1151973589943127,-0.36153926260112484,-0.38067117886469315,-0.26606589414355064,-0.18727004962282023,-0.165376670031731,-0.16344152742928986,-1.036065204143482,0.06482631916979141,-0.470792429439805,-0.244070673872008,-0.8309221605112826,0.5563048345549032,-0.5569472342878223,-0.0871607200784821,-0.06898051435631546,-1.0601277032431107,-1.3957137296772306,-1.063492898859067
2025-11-09,-0.26767471783324176,-0.8008405532569914,-1.0493550214921148,-0.14543200980361576,0.37566213247423325,0.6876406617849476,-1.322905852359015,-0.18919283157626846,-0.7238932664622302,-1.0865994863064201,-0.09622504486493763,-0.2155165206150968,-1.0839206805003807,-0.1720725045743686,0.5084868958220812,-1.9406072020502456,-0.8922340335335603,-0.026061247382973378,-0.24855185647404957,-0.7354555414529981,-0.1759485577243474,-1.083375505698014,-0.42357006616975135,-0.47271436648994614,-0.31869435339186863,-0.2106127436258754,-0.165376670031731,-0.16344152742928986,-1.600127067318853,0.06151788242226527,-0.6682522966872094,-0.19941242889112726,-1.5001858692520567,-0.12541087181032934,0.039142726350401946,0.8836679394096378,-0.06738613565649572,-0.19097731891678144,-0.8560491675404727,-1.5167375537943715
2025-11-10,-0.1510132719009156,-0.9417995750671404,-1.0500307477244561,-0.1431401232407651,0.17912593357211157,0.5050470611821534,0.2897688326504056,-0.12187187928428186,1.1474081716106916,-0.16960048177368864,-0.09622504486493763,-0.2155165206150968,-0.043122872047350734,-0.17206900453490084,0.5676911171892226,1.566140943964148,0.7601427808513653,-0.05655681902734548,0.2932729762606154,-0.7749245301409934,0.257112192068903,-1.0515536524017157,-0.06491962457413057,0.02246730397681132,-0.07977081979058423,-0.07287040358050269,-0.165376670031731,-0.16344152742928986,0.14867331985697674,0.061497561883234145,-0.16523484072481198,0.24875570208194872,0.8265524824168196,0.6540488955868923,0.7428523561061312,0.3800995821665173,-0.5459384681407405,0.5894557310477234,-0.3113962403444836,0.556062131483335
2025-11-11,-0.165613169502836,-0.8416135558840419,-1.0056376580360684,-0.1428694279774363,-0.015892115857815196,0.191429525710832,-0.09246298350362482,-0.14052503986896328,0.915200254360113,3.4782830452395,-0.09622504486493763,-0.2155165206150968,-0.24309722058925662,-0.17204100421915877,0.6081992903682591,-2.3026275177109454,-3.0022077062276504,-0.07409083525773887,-0.024938057137892832,-0.7948586985959416,0.19716549433718158,-1.0197317991054173,-0.13022247601039483,-0.06697681394156926,-0.10967152175249231,-0.08399570807117052,-0.165376670031731,-0.16344152742928986,-0.1346904063529642,0.06159335871009877,4.1523932100615815,0.21223552881135357,0.601567169389881,0.7566490544917327,2.3290972466646744,2.1409673039024786,-2.1293407018471617,0.14199735848979048,-0.11936475289497722,0.39405080097476386
2025-11-12,-0.13851875036827482,-0.9370446550009097,-1.0690509298730817,-0.14352511205972163,0.1953597164979824,0.5751830032753995,0.8422870702708103,2.8526176322780623,1.3258317810067866,-0.14674715545503064,-0.09622504486493763,-0.2155165206150968,0.13938637752475888,-0.17206900453490084,0.5516399157808559,0.5503036526516243,0.1960170195422034,0.36369000650193944,-0.15916346397798498,-0.759791121661373,0.4663840680766534,-0.9879099458091188,-0.007499433909902788,0.045694035677502194,-0.054181944122374474,-0.06232355508307444,-0.165376670031731,-0.16344152742928986,0.4163042747650774,3.255150784991672,-0.19328013465664542,0.33276922378243134,0.031736988459646176,-2.1112428886218026,-1.6672539263877442,-1.7814762793929113,2.212743217975313,-0.7379425559775664,-0.49801469296196316,0.7676482591978371
2025-11-13,-0.13950257096139615,-0.9487353192635932,-1.0701954406179948,-0.14125127184775957,1.6305021805904114,-0.3551185645990095,-0.11565457684330757,-0.1258625251548228,1.2291818674246149,1.8179312172628714,-0.09622504486493763,-0.2155165206150968,3.3011331819902594,-0.1720725045743686,-0.6106666913606545,0.47836969047267797,-0.6091603360053138,-0.06841211467543125,-0.019001913653029882,-0.7976275707146866,0.34563548668382427,-0.9229594807038453,-0.006585810154653281,0.06976095003268053,-0.05619681622223351,-0.06451271181611037,-0.165376670031731,-0.16344152742928986,0.641256827964871,0.06299722739428738,0.02817409123874968,-0.26742969457057997,0.7128373273629922,0.9019295467296488,0.9053454230215185,0.6138510340589219,-0.7228079059159597,1.0288083211380648,-0.5221460314378321,0.3700077686962118
2025-11-14,-0.14957689383495848,-0.932793306886995,-1.0664513316312987,-0.14504702098465921,2.9517951932375133,-0.41450030956231226,-0.6149180445725889,-0.14118072672587936,-0.741538666696364,2.6920582417983256,-0.09622504486493763,-0.2155165206150968,5.1650358591306125,-0.1720725045743686,-1.402209773463799,0.3718705809962494,-0.12042700454143644,-0.09644514000916819,-0.28505717200541403,-0.7595383851278639,-0.40850734897279406,-0.8911376274075468,-0.04713583194287853,0.02645620854204153,-0.07682910652479004,-0.07825104165555001,-0.165376670031731,-0.16344152742928986,0.6257558470321186,0.06313718449871333,-0.10448010260314264,-0.49683803269960514,0.3068930581383856,1.0004805286735747,0.5547998649240928,0.09386537111953233,-0.6142321637641583,0.6223782092116873,-0.47296324034124293,0.00828295334753193
2025-11-15,-0.24154444287993948,-0.8934733801317684,-1.0575054191632987,-0.14554028790894727,3.8236257442327375,-1.2343267479348685,-1.8356977495364446,-0.18546219945933218,-0.9787701502067939,0.5665894171508272,-0.09622504486493763,-0.2155165206150968,1.9386899163843523,-0.17207950465330413,-2.169242836380843,-0.6343416492757707,-0.2132605066294603,-0.19366386593998347,0.9660381806270742,-0.7543600990994609,-0.4704468904682522,-0.8593032516226827,-0.3617623567739183,-0.3691127782347347,-0.26517935041961266,-0.18753933086105246,-0.165376670031731,-0.16344152742928986,-1.0385569506111767,0.06294870460675177,-0.598550194624392,-0.5445785697964,-1.2409067828536124,0.45768099297286685,-0.5652410491761781,-0.06389913896592614,0.023594233683041164,-0.7750986389562493,-1.2588493631694027,-1.3732237264474725
2025-11-16,-0.2706065032007433,-0.7741486785901232,-1.0445721501402763,-0.14596738487997718,5.176696067003192,-1.64598950788744,-1.8683377697922943,-0.20026037352317944,-1.0331272524359796,-0.3636836751238793,-0.09622504486493763,-0.2155165206150968,0.4613111934881716,-0.17207950465330413,-2.8332074826708493,-1.8499629570118201,-1.0763556985504161,0.01121201629100963,-0.0995830544863504,-0.8832827979522726,-0.5001154783973654,-0.8274946574319244,-0.42864811448381257,-0.47184277513809464,-0.32469867224944854,-0.2125575525686636,-0.165376670031731,-0.16344152742928986,-1.6827313601025486,0.06552255305740119,-0.7493035213399671,-0.5806279511675001,-1.7251584194306993,-0.22164069123412042,0.11757948792455185,0.9734548402729526,-0.09576490001443914,-0.4179924595979494,-0.727730013118523,-1.7210288915296224
2025-11-17,-0.14711078354820104,-0.9388924696244633,-1.0665467890317495,-0.14406650258637926,0.22697001969176067,0.5389612355865241,0.1785350794100754,-0.12548946194312918,-0.6878764371408819,0.03478137051976035,-0.09622504486493763,-0.2155165206150968,-0.053769546715549996,1.1976259406597036,-0.2230540734551417,0.8129868961276433,-0.33438422504963,-0.05292370919132145,0.695861618689718,-0.738227879525472,-0.38582809135067614,-0.8288006793276266,-0.047677632076805566,0.029479295663328207,-0.07177849379447672,-0.07119487587594671,-0.165376670031731,-0.16344152742928986,0.5981727931106602,0.06340298947455648,-0.01421671663403153,-0.46810338837822496,0.6683733871635712,0.7323503471281185,1.0113809110901248,0.7008163460294148,-0.6951064253132065,0.7318146980452891,-0.379128804082042,0.3582467807704805
2025-11-18,-0.14274262011474237,-0.9365326971425139,-1.068678614724394,-0.14440336780296625,0.2316899604811852,0.5451421097502416,-0.47791585428816674,-0.13751792428379647,0.25150857059274534,-0.0914769038142181,-0.09622504486493763,-0.2155165206150968,-0.15444735804588322,3.470075565655116,-1.3706602846700537,0.856138375361165,0.0925527914982259,-0.07129308072198018,0.3615254533785041,-0.7468013167931825,-0.3559339584047319,-0.7819967733879621,-0.016805647975002426,0.07027919353918682,-0.0628324616711026,-0.06664701496358048,-0.165376670031731,-0.16344152742928986,0.5342565988346756,0.062183465217481,-0.09706577609739374,-0.13198360397245956,0.3294431878134763,0.674274722083685,0.9988606011246349,0.7934662311958092,-0.6323093358484444,0.7242242722063749,-0.40520611955536895,0.08197521946445611
2025-11-19,-0.14291314901755006,-0.9243739076087,-1.066137957971037,-0.14468609396688745,1.029081320790027,1.4430117193879464,-1.2685773975910544,-0.1540683649480229,0.04586117370623125,-0.43523863234505294,-0.09622504486493763,-0.2155165206150968,-0.48928475902961927,5.550726527856775,-2.4690307903947315,0.915226733919222,0.11131577028460363,-0.06587632642048304,-0.23327765907449902,-0.7660684669197713,0.10098395983714652,-0.7565234534859726,-0.03353771093451376,0.04051160061243932,-0.0631817061684115,-0.06985844306397944,-0.165376670031731,-0.16344152742928986,0.23365346392382305,0.06191934686259506,-0.2571845678728622,-0.21790738214088098,-0.8463378579888774,-2.1447023257476725,-1.5289797261913847,-1.712160484063644,2.2674376190109538,-0.6182263240965793,-0.3360367988864134,-0.3341999925150622
2025-11-20,-0.14059789122173788,-0.901774087565236,-1.0349741738350542,-0.1450831136864364,-0.05608352455450027,0.14456451894514724,-1.725752418148319,-0.1681317175342918,-0.1650671138814314,-0.615508172678337,-0.09622504486493763,-0.2155165206150968,-0.6272569715664872,7.848876942663945,-3.6312668091581912,0.766942099719406,0.19387112370281406,-0.06899673367397863,0.6214447216953357,-0.7777857117453705,0.14628486214743952,-0.7333351194387313,-0.031030557373596508,0.0756579329627748,-0.0584400404934099,-0.0660785323495347,-0.165376670031731,-0.16344152742928986,0.6666668471761306,0.06150985475521061,-0.39554816476962007,-0.2779172073286372,-0.6057217023273535,0.5143187939567554,0.9559782238348876,0.672444680176088,-0.5826163023056449,0.9094365172942416,-0.27422483589887947,-0.7200050584585148
2025-11-21,-0.14898004267513154,-0.9659824703293062,-1.071822111666339,-0.14304387603602597,-0.348815068557701,-0.22315398682415805,-0.2872294201618864,-0.13628568519062662,0.5117315033943665,0.05673542138019913,-0.09622504486493763,-0.2155165206150968,2.9380339813406473,-0.17206200445596534,-0.592480002809236,0.5676107974289292,0.85865544057118,-0.08828470489417503,-0.3181797398426574,-0.8119536398836713,0.08160432901915063,-0.7015132661424328,-0.0675223899233879,0.03425341766265885,-0.07560675078420888,-0.0787447239256424,-0.165376670031731,-0.16344152742928986,0.25520996824899644,0.0614656620426301,-0.04866360325065319,-0.3453477403086057,0.5388778818236903,0.5772801119390543,0.6210388418940802,0.18447889135382092,-0.5504455654520071,0.5299894727258249,-0.3037300595608065,0.27085817428435016
